name,match,ftype,style,family,ver,letter
dish-networks,1011,serif,slab,rockwell,co,e
dish-networks,194,serif,transitional,times,orig,d
dish-networks,196,serif,transitional,times,orig,h
dish-networks,241,serif,transitional,times,orig,s
dish-networks,7284,serif,monotype,monotype,wide,o
dish-networks,619,serif,transitional,times,bold,n
dish-networks,4778,callig,glyphic,trajan,bold,f
dish-networks,4717,serif,didone,bodoni,cb,i
dish-networks,219,serif,transitional,times,orig,r
dish-networks,1724,sans,grotesque,helvetica,orig,k
dish-networks,5051,sans,grotesque,helvetica,wbi,s
dish-networks,5371,serif,clarendon,clarendon,wb,w
disney,4298,sans,geom,comfortaa,orig,i
disney,826,serif,oldstyle,centaur,bi,e
disney,3708,sans,geom,bauhaus,bold,n
disney,5051,sans,grotesque,helvetica,wbi,s
dollar-general,4953,sans,grotesque,helvetica,wb,l
dollar-general,4647,sans,grotesque,helvetica,cb,d
dollar-general,3879,sans,geom,futura,co,o
dollar-general,4163,sans,geom,futura,bold,l
dollar-general,4654,sans,grotesque,helvetica,cb,l
dollar-general,1787,sans,geom,futura,cb,a
dollar-general,1801,sans,geom,futura,cb,r
dollar-general,1778,sans,geom,futura,cb,g
dollar-general,4648,sans,grotesque,helvetica,cb,e
dollar-general,4656,sans,grotesque,helvetica,cb,n
dollar-general,4648,sans,grotesque,helvetica,cb,e
dollar-general,1801,sans,geom,futura,cb,r
dollar-general,1787,sans,geom,futura,cb,a
dollar-general,4163,sans,geom,futura,bold,l
dollar-tree,4450,serif,slab,rockwell,bi,o
dollar-tree,2944,sans,geom-square,eurostile,bi,l
dollar-tree,3968,sans,geom,futura,bi,a
dollar-tree,4343,sans,grotesque,helvetica,bi,r
dollar-tree,4332,sans,grotesque,helvetica,bi,d
dollar-tree,2944,sans,geom-square,eurostile,bi,l
dollar-tree,2083,sans,humanist,gillsans,bi,t
dollar-tree,2948,sans,geom-square,eurostile,bi,r
dollar-tree,2938,sans,geom-square,eurostile,bi,e
dollar-tree,2938,sans,geom-square,eurostile,bi,e
dollar-tree,4671,sans,grotesque,helvetica,cb,l
dominion,3304,sans,grotesque,helvetica,bold,d
dominion,3345,sans,grotesque,helvetica,bold,o
dominion,3345,sans,grotesque,helvetica,bold,o
dominion,3343,sans,grotesque,helvetica,bold,m
dominion,3344,sans,grotesque,helvetica,bold,n
dominion,3344,sans,grotesque,helvetica,bold,n
dominion,3350,sans,grotesque,helvetica,bold,i
dominion,3350,sans,grotesque,helvetica,bold,i
dominos-pizza,548,sans,humanist,gillsans,bold,d
dominos-pizza,3755,sans,geom,bauhaus,bold,o
dominos-pizza,4185,sans,geom,futura,bold,m
dominos-pizza,3344,sans,grotesque,helvetica,bold,n
dominos-pizza,3755,sans,geom,bauhaus,bold,o
dominos-pizza,3300,sans,grotesque,helvetica,bold,s
dominos-pizza,3350,sans,grotesque,helvetica,bold,i
domtar-corporation,2870,serif,clarendon,clarendon,orig,d
domtar-corporation,6035,serif,kepler,kepler,co,t
domtar-corporation,597,serif,transitional,times,bold,o
domtar-corporation,1389,serif,oldstyle,bembo,orig,m
domtar-corporation,1133,serif,didone,bodoni,orig,a
domtar-corporation,240,serif,transitional,times,orig,r
domtar-corporation,2691,sans,geom-square,eurostile,cb,p
domtar-corporation,2604,sans,geom,futura,cbi,o
domtar-corporation,3975,sans,geom,futura,bi,j
domtar-corporation,4873,sans,geom-square,eurostile,wb,i
domtar-corporation,2604,sans,geom,futura,cbi,o
doritos-tortilla-chips,2022,sans,geom,futura,light,j
doritos-tortilla-chips,66,sans,geom,comfortaa,bold,d
doritos-tortilla-chips,4738,serif,didone,bodoni,cb,t
doritos-tortilla-chips,3672,callig,glyphic,copperplate-gothic,bold,o
doritos-tortilla-chips,4160,sans,geom,futura,bold,i
doritos-tortilla-chips,3727,sans,geom,bauhaus,bold,s
doritos-tortilla-chips,4561,sans,geom,bauhaus,orig,r
doritos-tortilla-chips,3350,sans,grotesque,helvetica,bold,i
doritos-tortilla-chips,3687,callig,glyphic,copperplate-gothic,bold,d
doritos-tortilla-chips,4953,sans,grotesque,helvetica,wb,l
doritos-tortilla-chips,2473,serif,slab,rockwell,cb,o
doritos-tortilla-chips,3327,sans,grotesque,helvetica,bold,i
doritos-tortilla-chips,5054,sans,grotesque,helvetica,wbi,l
doritos-tortilla-chips,2729,sans,geom-square,eurostile,cb,s
doritos-tortilla-chips,3338,sans,grotesque,helvetica,bold,t
doritos-tortilla-chips,2430,serif,slab,rockwell,cb,o
doubletree,139,serif,oldstyle,centaur,orig,d
doubletree,5210,sans,grotesque,helvetica,wl,t
doubletree,1901,callig,glyphic,trajan,orig,o
doubletree,3433,serif,slab,rockwell,light,b
doubletree,1370,serif,oldstyle,bembo,orig,l
doubletree,2389,serif,transitional,times,co,f
doubletree,4671,sans,grotesque,helvetica,cb,l
doubletree,1828,sans,geom,futura,cb,u
doubletree,1818,sans,geom,futura,cb,e
doubletree,3712,sans,geom,bauhaus,bold,r
doubletree,1818,sans,geom,futura,cb,e
doubletree,2721,sans,geom-square,eurostile,cb,e
doubletree,5869,serif,kepler,kepler,cbi,b
doubletree,3302,sans,grotesque,helvetica,bold,a
dover-corporation,70,sans,geom,comfortaa,bold,i
dover-corporation,4738,serif,didone,bodoni,cb,t
dover-corporation,2725,sans,geom-square,eurostile,cb,o
dover-corporation,2733,sans,geom-square,eurostile,cb,v
dover-corporation,4157,sans,geom,futura,bold,e
dover-corporation,2725,sans,geom-square,eurostile,cb,o
dover-corporation,296,serif,transitional,times,cb,n
dow,5505,serif,clarendon,clarendon,wide,d
dow,534,sans,humanist,gillsans,bold,o
dow,4196,sans,geom,futura,bold,w
dr-horton,297,serif,transitional,times,cb,o
dr-horton,264,serif,transitional,times,cb,d
dr-horton,5832,serif,kepler,kepler,cb,r
dr-horton,3722,sans,geom,bauhaus,bold,h
dr-horton,4722,serif,didone,bodoni,cb,n
dr-horton,98,sans,geom,comfortaa,bold,i
dr-horton,98,sans,geom,comfortaa,bold,i
dr-horton,1201,sans,humanist,gillsans,co,i
dr-horton,4738,serif,didone,bodoni,cb,t
dr-horton,228,serif,transitional,times,orig,t
dr-pepper,644,serif,transitional,times,bold,p
dr-pepper,2728,sans,geom-square,eurostile,cb,r
dr-pepper,1176,sans,humanist,gillsans,co,p
dr-pepper,4643,sans,grotesque,helvetica,cb,8
dr-pepper,5847,serif,kepler,kepler,cb,8
dr-pepper,1791,sans,geom,futura,cb,e
dr-pepper,45,sans,geom,futura,ci,e
dr-pepper,2691,sans,geom-square,eurostile,cb,p
dte-energy-co,3304,sans,grotesque,helvetica,bold,d
dte-energy-co,3316,sans,grotesque,helvetica,bold,t
dte-energy-co,4028,sans,geom-square,eurostile,bold,e
dte-energy-co,4028,sans,geom-square,eurostile,bold,e
dte-energy-co,3341,sans,grotesque,helvetica,bold,e
dte-energy-co,3342,sans,grotesque,helvetica,bold,g
dte-energy-co,4190,sans,geom,futura,bold,r
dte-energy-co,1829,sans,geom,futura,cb,v
dte-energy-co,3691,callig,glyphic,copperplate-gothic,bold,k
dte-energy-co,86,sans,geom,comfortaa,bold,y
dte-energy-co,5161,sans,grotesque,helvetica,wide,0
dte-energy-co,4188,sans,geom,futura,bold,p
dte-energy-co,2740,sans,humanist,gillsans,cb,o
dte-energy-co,109,sans,geom,comfortaa,bold,w
dte-energy-co,4144,sans,geom,futura,bold,0
dte-energy-co,401,callig,glyphic,copperplate-gothic,orig,u
dte-energy-co,1830,sans,geom,futura,cb,w
dte-energy-co,1758,sans,grotesque,helvetica,orig,n
dte-energy-co,4144,sans,geom,futura,bold,0
dte-energy-co,109,sans,geom,comfortaa,bold,w
dte-energy-co,2472,serif,slab,rockwell,cb,e
du-pont,1205,sans,humanist,gillsans,co,p
du-pont,1175,sans,humanist,gillsans,co,n
du-pont,3853,sans,geom,futura,co,t
du-pont,1179,sans,humanist,gillsans,co,u
du-pont,3422,serif,slab,rockwell,light,o
du-pont,3327,sans,grotesque,helvetica,bold,i
du-pont,1201,sans,humanist,gillsans,co,i
du-pont,3327,sans,grotesque,helvetica,bold,i
duke-energy,2203,sans,geom,futura,orig,d
duke-energy,2214,sans,geom,futura,orig,u
duke-energy,2209,sans,geom,futura,orig,k
duke-energy,2204,sans,geom,futura,orig,e
duke-energy,2191,sans,geom,futura,orig,g
duke-energy,2204,sans,geom,futura,orig,e
duke-energy,2204,sans,geom,futura,orig,e
duke-energy,3507,sans,humanist,gillsans,orig,n
duke-energy,2212,sans,geom,futura,orig,r
duke-energy,2217,sans,geom,futura,orig,y
eastman-chemical-company,4957,sans,grotesque,helvetica,wb,e
eastman-chemical-company,4954,sans,grotesque,helvetica,wb,a
eastman-chemical-company,461,callig,casual,nadianne,bold,s
eastman-chemical-company,4845,sans,geom-square,eurostile,wb,t
eastman-chemical-company,4964,sans,grotesque,helvetica,wb,m
eastman-chemical-company,4954,sans,grotesque,helvetica,wb,a
eastman-chemical-company,4965,sans,grotesque,helvetica,wb,n
eaton,3305,sans,grotesque,helvetica,bold,e
eaton,4039,sans,geom-square,eurostile,bold,t
eaton,4036,sans,geom-square,eurostile,bold,n
eaton,2473,serif,slab,rockwell,cb,o
eaton,1787,sans,geom,futura,cb,a
ecolab-inc,3755,sans,geom,bauhaus,bold,o
ecolab-inc,2782,sans,humanist,gillsans,cb,c
ecolab-inc,4028,sans,geom-square,eurostile,bold,e
ecolab-inc,547,sans,humanist,gillsans,bold,b
edison-international,6265,serif,kepler,kepler,orig,s
edison-international,190,serif,transitional,times,orig,o
edison-international,3499,sans,humanist,gillsans,orig,e
edison-international,1718,sans,grotesque,helvetica,orig,d
edison-international,5183,sans,grotesque,helvetica,wide,i
edison-international,217,serif,transitional,times,orig,n
edison-international,190,serif,transitional,times,orig,o
edison-international,5183,sans,grotesque,helvetica,wide,i
edison-international,217,serif,transitional,times,orig,n
edison-international,1821,sans,geom,futura,cb,l
edison-international,3499,sans,humanist,gillsans,orig,e
edison-international,80,sans,geom,comfortaa,bold,r
edison-international,217,serif,transitional,times,orig,n
edison-international,1090,serif,didone,bodoni,orig,a
edison-international,5183,sans,grotesque,helvetica,wide,i
edison-international,217,serif,transitional,times,orig,n
edison-international,1090,serif,didone,bodoni,orig,a
edison-international,3505,sans,humanist,gillsans,orig,l
edison-international,3728,sans,geom,bauhaus,bold,t
electronic-arts,2006,sans,geom,futura,light,o
eli-lilly-and-company,5360,serif,clarendon,clarendon,wb,e
eli-lilly-and-company,5065,sans,grotesque,helvetica,wbi,y
eli-lilly-and-company,5065,sans,grotesque,helvetica,wbi,y
eli-lilly-and-company,6420,serif,kepler,kepler,wbi,m
emc-corporation,4219,serif,oldstyle,bembo,bold,2
emc-corporation,906,serif,didone,bodoni,bold,c
emc-corporation,4226,serif,oldstyle,bembo,bold,e
emc-corporation,6513,serif,kepler,kepler,wide,m
emc2,4219,serif,oldstyle,bembo,bold,2
emc2,906,serif,didone,bodoni,bold,c
emc2,4226,serif,oldstyle,bembo,bold,e
emc2,6513,serif,kepler,kepler,wide,m
emcor-group,5422,serif,clarendon,clarendon,wbi,m
emcor-group,2485,serif,slab,rockwell,cb,v
emcor-group,2473,serif,slab,rockwell,cb,o
emcor-group,2691,sans,geom-square,eurostile,cb,p
emcor-group,2472,serif,slab,rockwell,cb,e
emcor-group,3981,sans,geom,futura,bi,r
emerson,4565,sans,geom,bauhaus,orig,s
emerson,1697,serif,transitional,americana,bold,o
emerson,4841,sans,geom-square,eurostile,wb,m
emerson,1719,sans,grotesque,helvetica,orig,e
emerson,557,sans,humanist,gillsans,bold,n
emerson,1818,sans,geom,futura,cb,e
emerson,2430,serif,slab,rockwell,cb,o
energy-future-holdings-corp,2430,serif,slab,rockwell,cb,o
energy-future-holdings-corp,2729,sans,geom-square,eurostile,cb,s
energy-future-holdings-corp,5160,sans,grotesque,helvetica,wide,l
energy-future-holdings-corp,1738,sans,grotesque,helvetica,orig,d
energy-future-holdings-corp,1849,sans,geom-square,eurostile,orig,e
energy-future-holdings-corp,68,sans,geom,comfortaa,bold,f
energy-future-holdings-corp,2206,sans,geom,futura,orig,h
energy-future-holdings-corp,6283,serif,kepler,kepler,orig,t
energy-future-holdings-corp,3529,sans,humanist,gillsans,orig,n
energy-future-holdings-corp,3527,sans,humanist,gillsans,orig,e
energy-future-holdings-corp,1762,sans,grotesque,helvetica,orig,r
energy-future-holdings-corp,1756,sans,grotesque,helvetica,orig,g
energy-future-holdings-corp,1762,sans,grotesque,helvetica,orig,r
energy-future-holdings-corp,3527,sans,humanist,gillsans,orig,e
energy-future-holdings-corp,1759,sans,grotesque,helvetica,orig,o
energy-future-holdings-corp,3529,sans,humanist,gillsans,orig,n
energy-future-holdings-corp,1756,sans,grotesque,helvetica,orig,g
energy-future-holdings-corp,4565,sans,geom,bauhaus,orig,s
energy-future-holdings-corp,1770,sans,grotesque,helvetica,orig,y
energy-future-holdings-corp,3538,sans,humanist,gillsans,orig,u
energy-future-holdings-corp,4566,sans,geom,bauhaus,orig,u
energy-future-holdings-corp,2235,sans,geom,futura,orig,i
energy-transfer-equity,2204,sans,geom,futura,orig,e
energy-transfer-equity,217,serif,transitional,times,orig,n
energy-transfer-equity,4648,sans,grotesque,helvetica,cb,e
energy-transfer-equity,2026,sans,geom,futura,light,r
energy-transfer-equity,2191,sans,geom,futura,orig,g
energy-transfer-equity,4664,sans,grotesque,helvetica,cb,y
energy-transfer-equity,2213,sans,geom,futura,orig,t
energy-transfer-equity,2026,sans,geom,futura,light,r
energy-transfer-equity,2002,sans,geom,futura,light,a
energy-transfer-equity,734,sans,grotesque,helvetica,light,n
energy-transfer-equity,3486,sans,humanist,gillsans,orig,s
energy-transfer-equity,2205,sans,geom,futura,orig,f
energy-transfer-equity,4648,sans,grotesque,helvetica,cb,e
energy-transfer-equity,2026,sans,geom,futura,light,r
entergy,2599,sans,geom,futura,cbi,g
entergy,334,serif,transitional,times,italic,e
entergy,2842,sans,grotesque,helvetica,ci,t
entergy,3654,sans,grotesque,helvetica,italic,n
entergy,6171,serif,kepler,kepler,li,r
entergy,4369,sans,grotesque,helvetica,bi,e
entergy,4136,sans,geom-square,eurostile,italic,y
entergy,1789,sans,geom,futura,cb,c
enterprise,4975,sans,grotesque,helvetica,wb,t
enterprise,4995,sans,grotesque,helvetica,wb,n
enterprise,3531,sans,humanist,gillsans,orig,r
enterprise,4996,sans,grotesque,helvetica,wb,p
enterprise,3531,sans,humanist,gillsans,orig,r
enterprise,2791,sans,humanist,gillsans,cb,i
enterprise,4947,sans,grotesque,helvetica,wb,s
enterprise,4987,sans,grotesque,helvetica,wb,e
enterprise,4987,sans,grotesque,helvetica,wb,e
enterprise,5360,serif,clarendon,clarendon,wb,e
envision-healthcare-holdings,3496,sans,humanist,gillsans,orig,a
envision-healthcare-holdings,5135,sans,grotesque,helvetica,wide,a
envision-healthcare-holdings,4269,sans,geom,comfortaa,orig,h
envision-healthcare-holdings,4269,sans,geom,comfortaa,orig,h
envision-healthcare-holdings,1859,sans,geom-square,eurostile,orig,r
envision-healthcare-holdings,5139,sans,grotesque,helvetica,wide,f
envision-healthcare-holdings,1719,sans,grotesque,helvetica,orig,e
envision-healthcare-holdings,1884,sans,geom-square,eurostile,orig,n
envision-healthcare-holdings,4309,sans,geom,comfortaa,orig,v
envision-healthcare-holdings,2236,sans,geom,futura,orig,l
envision-healthcare-holdings,1631,sans,geom,comfortaa,light,s
envision-healthcare-holdings,3842,sans,geom,futura,co,i
envision-healthcare-holdings,2120,serif,slab,rockwell,orig,o
envision-healthcare-holdings,4302,sans,geom,comfortaa,orig,n
envision-healthcare-holdings,2473,serif,slab,rockwell,cb,o
envision-healthcare-holdings,4987,sans,grotesque,helvetica,wb,e
eog-resources,3997,sans,geom,futura,bi,e
eog-resources,5038,sans,grotesque,helvetica,wbi,o
eog-resources,4370,sans,grotesque,helvetica,bi,g
eog-resources,4004,sans,geom,futura,bi,r
eog-resources,3997,sans,geom,futura,bi,e
eog-resources,2979,sans,geom-square,eurostile,bi,s
eog-resources,5038,sans,grotesque,helvetica,wbi,o
eog-resources,4376,sans,grotesque,helvetica,bi,r
eog-resources,4368,sans,grotesque,helvetica,bi,c
eog-resources,3997,sans,geom,futura,bi,e
eog-resources,2979,sans,geom-square,eurostile,bi,s
eog-resources,4380,sans,grotesque,helvetica,bi,u
equinix,2193,sans,geom,futura,orig,q
equinix,5199,sans,grotesque,helvetica,wl,e
equinix,3511,sans,humanist,gillsans,orig,u
equinix,729,sans,grotesque,helvetica,light,i
equinix,4909,sans,geom-square,eurostile,wide,n
equinix,729,sans,grotesque,helvetica,light,i
equinix,1991,sans,humanist,gillsans,light,x
erie-insurance-group,3327,sans,grotesque,helvetica,bold,i
erie-insurance-group,98,sans,geom,comfortaa,bold,i
erie-insurance-group,5358,serif,clarendon,clarendon,wb,a
erie-insurance-group,1591,sans,geom,comfortaa,light,e
erie-insurance-group,722,sans,grotesque,helvetica,light,s
erie-insurance-group,718,sans,grotesque,helvetica,light,c
erie-insurance-group,1977,sans,humanist,gillsans,light,e
erie-insurance-group,1606,sans,geom,comfortaa,light,u
erie-insurance-group,1618,sans,geom,comfortaa,light,l
espn,5423,serif,clarendon,clarendon,wbi,n
essendant,4758,callig,glyphic,trajan,bold,a
essendant,1858,sans,geom-square,eurostile,orig,p
essendant,4272,sans,geom,comfortaa,orig,o
essendant,5249,sans,grotesque,helvetica,wl,w
essendant,4267,sans,geom,comfortaa,orig,e
essendant,4278,sans,geom,comfortaa,orig,n
essendant,1858,sans,geom-square,eurostile,orig,p
essendant,1613,sans,geom,comfortaa,light,a
essendant,1631,sans,geom,comfortaa,light,s
essendant,1631,sans,geom,comfortaa,light,s
essendant,1717,sans,grotesque,helvetica,orig,b
essendant,4267,sans,geom,comfortaa,orig,e
essendant,1631,sans,geom,comfortaa,light,s
essendant,3674,callig,glyphic,copperplate-gothic,bold,s
essendant,3532,sans,humanist,gillsans,orig,s
essendant,549,sans,humanist,gillsans,bold,e
essendant,549,sans,humanist,gillsans,bold,e
essendant,3313,sans,grotesque,helvetica,bold,n
essendant,4156,sans,geom,futura,bold,d
essendant,3313,sans,grotesque,helvetica,bold,n
essendant,2765,sans,humanist,gillsans,cb,t
esso,2680,sans,geom-square,eurostile,cb,e
esso,2740,sans,humanist,gillsans,cb,o
esso,2790,sans,humanist,gillsans,cb,s
esso,2790,sans,humanist,gillsans,cb,s
estee-lauder,5245,sans,grotesque,helvetica,wl,r
estee-lauder,2018,sans,geom,futura,light,e
estee-lauder,2729,sans,geom-square,eurostile,cb,s
estee-lauder,1999,sans,geom,futura,light,l
estee-lauder,4546,sans,geom,bauhaus,orig,l
estee-lauder,729,sans,grotesque,helvetica,light,i
estee-lauder,729,sans,grotesque,helvetica,light,i
estee-lauder,1600,sans,geom,comfortaa,light,l
eversource-energy,3039,sans,grotesque,helvetica,co,s
eversource-energy,4295,sans,geom,comfortaa,orig,c
eversource-energy,3499,sans,humanist,gillsans,orig,e
eversource-energy,1732,sans,grotesque,helvetica,orig,v
eversource-energy,3499,sans,humanist,gillsans,orig,e
eversource-energy,80,sans,geom,comfortaa,bold,r
eversource-energy,4566,sans,geom,bauhaus,orig,u
eversource-energy,80,sans,geom,comfortaa,bold,r
eversource-energy,3499,sans,humanist,gillsans,orig,e
exelon,3499,sans,humanist,gillsans,orig,e
exelon,4294,sans,geom,comfortaa,orig,l
exelon,3527,sans,humanist,gillsans,orig,e
exelon,3672,callig,glyphic,copperplate-gothic,bold,o
exelon,1758,sans,grotesque,helvetica,orig,n
exelon,1893,sans,geom-square,eurostile,orig,x
exelon,2430,serif,slab,rockwell,cb,o
exelon,2430,serif,slab,rockwell,cb,o
expedia,3518,sans,humanist,gillsans,orig,d
expedia,2204,sans,geom,futura,orig,e
expedia,3536,sans,humanist,gillsans,orig,p
expedia,3527,sans,humanist,gillsans,orig,e
expedia,3541,sans,humanist,gillsans,orig,x
expedia,4160,sans,geom,futura,bold,i
expedia,2224,sans,geom,futura,orig,a
