"","name","feat","area","frac","ftype","style","family","ver"
"355","arrow-electronics",4,714,0.00433884297520661,"sans","grotesque","helvetica","orig"
"356","arrow-electronics",5,574,0.0034880894506563,"sans","grotesque","helvetica","orig"
"357","arrow-electronics",6,590,0.00358531842489062,"sans","grotesque","helvetica","orig"
"358","arrow-electronics",7,600,0.00364608653378707,"sans","grotesque","helvetica","orig"
"359","arrow-electronics",8,582,0.00353670393777346,"serif","slab","rockwell","orig"
"360","arrow-electronics",9,398,0.00241857073407876,"sans","humanist","gillsans","bold"
"361","arrow-electronics",10,418,0.00254010695187166,"sans","humanist","gillsans","cb"
"362","arrow-electronics",11,304,0.00184735051045211,"sans","humanist","gillsans","bold"
"363","arrow-electronics",12,302,0.00183519688867282,"sans","humanist","gillsans","bold"
"364","arthur-j-gallagher--co",0,2084,0.029741686884544,"callig","casual","nadianne","bold"
"365","arthur-j-gallagher--co",1,256,0.00365348936777508,"serif","oldstyle","bembo","orig"
"366","arthur-j-gallagher--co",2,141,0.00201227344084487,"serif","transitional","times","co"
"367","arthur-j-gallagher--co",3,248,0.00353931782503211,"serif","oldstyle","centaur","orig"
"368","arthur-j-gallagher--co",4,249,0.00355358926787498,"serif","oldstyle","centaur","orig"
"369","arthur-j-gallagher--co",5,179,0.00255458826887398,"serif","oldstyle","bembo","orig"
"370","arthur-j-gallagher--co",6,121,0.00172684458398744,"serif","transitional","times","orig"
"371","arthur-j-gallagher--co",7,120,0.00171257314114457,"serif","transitional","times","co"
"372","arthur-j-gallagher--co",8,118,0.00168403025545883,"serif","transitional","times","co"
"373","arthur-j-gallagher--co",9,174,0.00248323105465963,"serif","clarendon","clarendon","orig"
"374","asbury-automotive-group",0,240,0.00653061224489796,"sans","geom","futura","orig"
"375","asbury-automotive-group",1,206,0.00560544217687075,"sans","geom","bauhaus","orig"
"376","asbury-automotive-group",2,239,0.00650340136054422,"serif","transitional","times","cb"
"377","asbury-automotive-group",3,193,0.00525170068027211,"sans","geom-square","eurostile","co"
"378","asbury-automotive-group",4,210,0.00571428571428571,"sans","geom","futura","light"
"379","asbury-automotive-group",5,210,0.00571428571428571,"sans","geom","futura","light"
"380","asbury-automotive-group",6,55,0.00149659863945578,"sans","humanist","gillsans","light"
"381","asbury-automotive-group",7,334,0.00908843537414966,"serif","didone","bodoni","orig"
"382","asbury-automotive-group",8,415,0.0112925170068027,"serif","didone","bodoni","bold"
"383","asbury-automotive-group",9,558,0.0151836734693878,"serif","transitional","times","bold"
"384","asbury-automotive-group",10,379,0.010312925170068,"serif","transitional","times","bold"
"385","asbury-automotive-group",11,568,0.0154557823129252,"serif","didone","bodoni","bold"
"386","asbury-automotive-group",12,350,0.00952380952380952,"serif","didone","bodoni","orig"
"387","asbury-automotive-group",13,50,0.00136054421768707,"sans","geom","bauhaus","orig"
"388","asbury-automotive-group",14,36,0.000979591836734694,"callig","glyphic","copperplate-gothic","orig"
"389","asbury-automotive-group",15,66,0.00179591836734694,"serif","clarendon","clarendon","orig"
"390","asbury-automotive-group",16,62,0.00168707482993197,"sans","grotesque","helvetica","orig"
"391","asbury-automotive-group",17,44,0.00119727891156463,"callig","glyphic","copperplate-gothic","bold"
"392","asbury-automotive-group",18,52,0.00141496598639456,"sans","humanist","gillsans","cb"
"393","asbury-automotive-group",19,60,0.00163265306122449,"sans","grotesque","helvetica","orig"
"394","asbury-automotive-group",20,50,0.00136054421768707,"callig","glyphic","copperplate-gothic","orig"
"395","ashland",0,250,0.0049741345005969,"sans","grotesque","helvetica","li"
"396","ashland",1,368,0.00732192598487863,"sans","geom-square","eurostile","co"
"397","ashland",2,224,0.00445682451253482,"callig","glyphic","trajan","orig"
"398","ashland",3,279,0.00555113410266614,"sans","geom","bauhaus","orig"
"399","ashland",4,306,0.0060883406287306,"sans","humanist","gillsans","orig"
"400","ashland",5,311,0.00618782331874254,"serif","slab","rockwell","orig"
"401","ashland",6,354,0.0070433744528452,"serif","didone","bodoni","orig"
"402","ashland",7,105,0.0020891364902507,"sans","humanist","gillsans","orig"
"403","ashland",8,72,0.00143255073617191,"sans","geom","comfortaa","bold"
"404","ashland",9,56,0.0011142061281337,"sans","humanist","gillsans","orig"
"405","ashland",10,55,0.00109430959013132,"sans","geom","futura","li"
"406","ashland",11,84,0.00167130919220056,"sans","humanist","gillsans","orig"
"407","ashland",12,59,0.00117389574214087,"sans","geom","futura","orig"
"408","ashland",13,79,0.00157182650218862,"sans","geom","comfortaa","orig"
"409","ashland",14,137,0.0027258257063271,"sans","geom","comfortaa","orig"
"410","assurant",0,516,0.00685623173000266,"sans","humanist","gillsans","orig"
"411","assurant",1,431,0.00572681371246346,"sans","geom","futura","orig"
"412","assurant",2,431,0.00572681371246346,"sans","humanist","gillsans","orig"
"413","assurant",3,515,0.00684294445920808,"sans","humanist","gillsans","orig"
"414","assurant",4,598,0.00794578793515812,"sans","geom","futura","orig"
"415","assurant",5,543,0.00721498804145628,"sans","grotesque","helvetica","orig"
"416","assurant",6,403,0.00535477013021525,"sans","geom","comfortaa","bold"
"417","autoliv",0,370,0.00529024878467258,"sans","geom","comfortaa","bold"
"418","autoliv",1,757,0.0108235630540463,"sans","humanist","gillsans","bold"
"419","autoliv",2,379,0.00541893051186731,"serif","transitional","americana","bold"
"420","autoliv",3,556,0.00794967114669717,"sans","humanist","gillsans","bold"
"421","autoliv",4,547,0.00782098941950243,"serif","oldstyle","bembo","bold"
"422","autoliv",5,261,0.00373177008864741,"sans","grotesque","helvetica","bold"
"423","autonation",0,1055,0.0145758496822327,"sans","geom","comfortaa","bold"
"424","autonation",1,1056,0.0145896656534954,"sans","geom","comfortaa","bold"
"425","autonation",2,1908,0.0263608731693838,"callig","glyphic","copperplate-gothic","bold"
"426","autonation",3,1437,0.0198535507046145,"sans","grotesque","helvetica","bold"
"427","autonation",4,1448,0.0200055263885051,"sans","grotesque","helvetica","bold"
"428","autonation",5,1432,0.0197844708483006,"sans","humanist","gillsans","orig"
"429","autonation",6,1422,0.0196463111356728,"sans","humanist","gillsans","orig"
"430","autonation",7,650,0.00898038132080685,"sans","humanist","gillsans","bold"
"431","autoowners-insurance-group",0,181,0.00249748182081603,"sans","geom","futura","orig"
"432","autoowners-insurance-group",1,245,0.00338056931546921,"callig","glyphic","copperplate-gothic","bold"
"433","autoowners-insurance-group",2,253,0.00349095525230086,"sans","humanist","gillsans","cb"
"434","autoowners-insurance-group",3,223,0.00307700798918218,"callig","glyphic","copperplate-gothic","bold"
"435","autoowners-insurance-group",4,200,0.00275964842079119,"sans","humanist","gillsans","orig"
"436","autoowners-insurance-group",5,220,0.00303561326287031,"sans","grotesque","helvetica","cb"
"437","autoowners-insurance-group",6,138,0.00190415741034592,"sans","humanist","gillsans","bold"
"438","avery-dennison-corporation",0,256,0.00397546393353521,"sans","geom","comfortaa","orig"
"439","avery-dennison-corporation",1,231,0.00358723503377591,"sans","geom","comfortaa","bold"
"440","avery-dennison-corporation",2,498,0.00773351968320522,"sans","humanist","gillsans","bold"
"441","avery-dennison-corporation",3,407,0.00632036648808137,"sans","humanist","gillsans","bold"
"442","avery-dennison-corporation",4,556,0.00863421073064679,"serif","oldstyle","bembo","bold"
"443","avery-dennison-corporation",5,562,0.00872738566658902,"sans","geom","futura","bold"
"444","avery-dennison-corporation",6,517,0.00802857364702228,"sans","geom","futura","bold"
"445","avery-dennison-corporation",7,215,0.00333876853792996,"sans","humanist","gillsans","bold"
"446","avery-dennison-corporation",8,558,0.00866526904262753,"sans","geom","futura","bold"
"447","avis-budget-group",0,279,0.010536253776435,"serif","clarendon","clarendon","orig"
"448","avis-budget-group",1,168,0.00634441087613293,"sans","humanist","gillsans","orig"
"449","avis-budget-group",2,245,0.00925226586102719,"serif","didone","bodoni","orig"
"450","avis-budget-group",3,130,0.00490936555891239,"serif","slab","rockwell","bold"
"451","avis-budget-group",4,185,0.00698640483383686,"serif","transitional","times","bold"
"452","avis-budget-group",5,52,0.00196374622356495,"sans","geom","futura","light"
"453","avis-budget-group",6,85,0.00320996978851964,"sans","grotesque","helvetica","light"
"454","avis-budget-group",7,94,0.00354984894259819,"sans","geom","comfortaa","light"
"455","avis-budget-group",8,150,0.00566465256797583,"sans","grotesque","helvetica","light"
"456","avis-budget-group",9,129,0.00487160120845921,"sans","grotesque","helvetica","light"
"457","avnet",0,883,0.0119179376434067,"sans","grotesque","helvetica","bi"
"458","avon",0,79,0.00431081523518498,"sans","humanist","gillsans","light"
"459","avon",1,311,0.0169704245334497,"sans","geom","comfortaa","light"
"460","avon",2,356,0.0194259521990614,"sans","humanist","gillsans","light"
"461","bacardi",0,275,0.0112594169669178,"sans","grotesque","helvetica","cb"
"462","bacardi",1,213,0.00872093023255814,"sans","humanist","gillsans","orig"
"463","bacardi",2,291,0.0119145103177203,"sans","humanist","gillsans","cb"
"464","bacardi",3,271,0.0110956436292172,"sans","grotesque","helvetica","cb"
"465","bacardi",4,121,0.00495414346544383,"serif","transitional","times","cb"
"466","bacardi",5,230,0.00941696691778578,"serif","oldstyle","centaur","orig"
"467","baker-hughes",0,690,0.016845703125,"sans","humanist","gillsans","bold"
"468","baker-hughes",1,649,0.0158447265625,"sans","grotesque","helvetica","bold"
"469","baker-hughes",2,672,0.01640625,"sans","geom-square","eurostile","bold"
"470","baker-hughes",3,582,0.014208984375,"sans","geom","futura","bold"
"471","baker-hughes",4,745,0.0181884765625,"sans","grotesque","helvetica","bold"
"472","baker-hughes",5,678,0.016552734375,"sans","geom","bauhaus","bold"
"473","baker-hughes",6,746,0.018212890625,"sans","grotesque","helvetica","bold"
"474","bank-of-america",0,659,0.00893244415528085,"sans","geom-square","eurostile","cb"
"475","bank-of-america",1,1330,0.0180275428323574,"sans","humanist","gillsans","cb"
"476","bank-of-america",2,919,0.0124566254608545,"serif","transitional","times","bold"
"477","bank-of-america",3,1093,0.0148151160268922,"sans","humanist","gillsans","cb"
"478","bank-of-america",4,791,0.0107216438950336,"serif","transitional","times","cb"
"479","bank-of-america",5,739,0.0100168076339189,"sans","grotesque","helvetica","bold"
"480","bank-of-america",6,697,0.00944751680763392,"sans","humanist","gillsans","cb"
"481","bank-of-america",7,441,0.00597755367599219,"serif","transitional","times","cb"
"482","bank-of-america",8,374,0.00506939926263283,"sans","geom","bauhaus","bold"
"483","barnes-noble",0,209,0.00890688259109312,"sans","humanist","gillsans","co"
"484","barnes-noble",1,208,0.00886426592797784,"serif","slab","rockwell","co"
"485","barnes-noble",2,272,0.0115917323673556,"sans","humanist","gillsans","co"
"486","barnes-noble",3,281,0.0119752823353931,"sans","humanist","gillsans","co"
"487","barnes-noble",4,257,0.0109524824206265,"sans","geom","futura","co"
"488","barnes-noble",5,263,0.0112081823993181,"sans","humanist","gillsans","co"
"489","barnes-noble",6,174,0.00741529938205839,"sans","geom","futura","co"
"490","barnes-noble",7,271,0.0115491157042404,"sans","humanist","gillsans","co"
"491","barnes-noble",8,260,0.0110803324099723,"sans","humanist","gillsans","co"
"492","barnes-noble",9,164,0.0069891327509056,"sans","humanist","gillsans","co"
"493","barnes-noble",10,174,0.00741529938205839,"sans","geom","futura","co"
"494","barnes-noble",11,65,0.00277008310249307,"sans","humanist","gillsans","light"
"495","barnes-noble",12,47,0.00200298316641807,"sans","humanist","gillsans","li"
"496","barnes-noble",13,95,0.00404858299595142,"sans","geom","comfortaa","orig"
"497","barnes-noble",14,49,0.00208821649264863,"sans","humanist","gillsans","orig"
"498","barnes-noble",15,68,0.00289793309183891,"sans","geom","futura","orig"
"499","barnes-noble",16,97,0.00413381632218197,"sans","geom","futura","orig"
"500","baxalta-incorporated",0,32,0.00189438787591759,"sans","geom","futura","light"
"501","baxalta-incorporated",1,35,0.00207198673928487,"sans","geom","futura","light"
"502","baxalta-incorporated",2,575,0.0340397821453943,"sans","geom","comfortaa","orig"
"503","baxalta-incorporated",3,184,0.0108927302865262,"sans","geom","comfortaa","orig"
"504","baxalta-incorporated",4,232,0.0137343121004026,"sans","geom","comfortaa","bold"
"505","baxalta-incorporated",5,84,0.00497276817428368,"sans","humanist","gillsans","co"
"506","bbt",0,1959,0.0647710365349645,"serif","didone","bodoni","orig"
"507","bbt",1,1166,0.0385518267482228,"serif","transitional","times","cb"
"508","bcg",0,317,0.00140256798251436,"callig","glyphic","trajan","orig"
"509","bcg",1,368,0.00162821772102613,"serif","didone","bodoni","orig"
"510","bcg",2,326,0.00144238852460467,"callig","glyphic","trajan","bold"
"511","bcg",3,273,0.00120788977673949,"serif","transitional","times","orig"
"512","bcg",4,278,0.001230012300123,"serif","transitional","times","orig"
"513","bcg",5,326,0.00144238852460467,"serif","clarendon","clarendon","orig"
"514","bcg",6,278,0.001230012300123,"serif","transitional","times","orig"
"515","bcg",7,328,0.00145123753395807,"serif","transitional","times","orig"
"516","bcg",8,244,0.00107957914111515,"serif","transitional","times","orig"
"517","bcg",9,327,0.00144681302928137,"serif","transitional","times","orig"
"518","bcg",10,278,0.001230012300123,"serif","transitional","times","orig"
"519","bcg",11,268,0.00118576725335599,"callig","glyphic","trajan","bold"
"520","bcg",12,250,0.00110612616917536,"serif","transitional","times","orig"
"521","bcg",13,264,0.00116806923464918,"serif","transitional","times","orig"
"522","bcg",14,266,0.00117691824400258,"serif","transitional","times","orig"
"523","bcg",15,410,0.00181404691744759,"serif","slab","rockwell","orig"
"524","bcg",16,261,0.00115479572061908,"serif","transitional","times","bold"
"525","bcg",17,248,0.00109727715982196,"serif","transitional","times","cb"
"526","bcg",18,262,0.00115922022529578,"serif","didone","bodoni","orig"
"527","bcg",19,196,0.000867202916633483,"serif","slab","rockwell","orig"
"528","becton-dickinson-and-company",0,1456,0.053639846743295,"sans","geom","comfortaa","bold"
"529","becton-dickinson-and-company",1,1286,0.0473769525493663,"sans","geom","comfortaa","bold"
"530","bed-bath-and-beyond",0,2255,0.016196222078575,"sans","geom","futura","orig"
"531","bed-bath-and-beyond",1,2495,0.0179199885082238,"sans","geom","futura","orig"
"532","bed-bath-and-beyond",2,2138,0.0153558859441212,"sans","geom","futura","orig"
"533","bed-bath-and-beyond",3,2579,0.0185233067586009,"sans","geom","futura","orig"
"534","bed-bath-and-beyond",4,2472,0.0177547942253825,"sans","geom","futura","orig"
