"","X","name","feat","area","frac","label","selem","label.1","selem_desc"
"3947",3946,"norfolk",16,406,0.00805555555555556,20,20,6,"two chars combined, or solid blocky smallish decorations"
"3950",3949,"northrop-grumman-corporation",1,234,0.0090873786407767,20,20,6,"two chars combined, or solid blocky smallish decorations"
"3951",3950,"northrop-grumman-corporation",2,370,0.014368932038835,25,25,6,"Mixture of strings and curved long solid elements"
"3954",3953,"northrop-grumman-corporation",5,415,0.0161165048543689,25,25,6,"Mixture of strings and curved long solid elements"
"3959",3958,"northrop-grumman-corporation",10,728,0.0282718446601942,25,25,6,"Mixture of strings and curved long solid elements"
"3960",3959,"northrop-grumman-corporation",11,206,0.008,23,23,1,"Thin lines (outlines)"
"3961",3960,"northwestern-mutual-life-insurance-company",0,312,0.00509687326428595,91,91,1,"Small horizontal line-like"
"3962",3961,"northwestern-mutual-life-insurance-company",1,613,0.0100140490737413,42,42,6,"Narrow hollow decorations and fonts"
"3963",3962,"northwestern-mutual-life-insurance-company",2,650,0.0106184859672624,42,42,6,"Narrow hollow decorations and fonts"
"4007",4006,"nucor-corporation",0,6495,0.0893889347646573,1,1,1,"Line based designs, medium sized"
"4008",4007,"nucor-corporation",1,940,0.0129369666941921,67,67,6,"Combined strings and curved decorations"
"4009",4008,"nucor-corporation",2,827,0.0113817781447839,57,57,1,"Small curved, L-like decorative objects"
"4012",4011,"nucor-corporation",5,1066,0.0146710707404349,67,67,6,"Combined strings and curved decorations"
"4013",4012,"nucor-corporation",6,376,0.00517478667767685,91,91,1,"Small horizontal line-like"
"4015",4014,"nucor-corporation",8,379,0.00521607486925406,23,23,1,"Thin lines (outlines)"
"4027",4026,"nvidia",0,8425,0.11000130565348,82,82,1,"Medium-sized, horizontal decorative elements"
"4030",4029,"nvr",0,2775,0.117326230339929,1,1,1,"Line based designs, medium sized"
"4034",4033,"occidental-petroleum-corporation",0,4048,0.084810391787136,25,25,6,"Mixture of strings and curved long solid elements"
"4035",4034,"occidental-petroleum-corporation",1,4048,0.084810391787136,25,25,6,"Mixture of strings and curved long solid elements"
"4036",4035,"occidental-petroleum-corporation",2,1694,0.0354913052587471,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4037",4036,"occidental-petroleum-corporation",3,1379,0.0288916823800545,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4042",4041,"office-depot",3,2399,0.0373408461227158,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4044",4043,"office-depot",5,1958,0.0304766055474271,53,53,6,"Mix of diagonal ovals and P?"
"4045",4044,"office-depot",6,1747,0.0271923543878218,78,78,1,"Tall small decorations"
"4047",4046,"old-navy",0,72504,0.475255312733518,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4048",4047,"old-republic-international-corporation",0,13889,0.459292328042328,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4050",4049,"omnicom-group",1,223,0.00575959502040395,42,42,6,"Narrow hollow decorations and fonts"
"4069",4068,"optumhealth",0,150,0.00937734433608402,86,86,1,"Up diagonal line"
"4072",4071,"optumhealth",3,277,0.0173168292073018,55,55,6,"Combined decorative strings and some small decorative objects"
"4076",4075,"optumhealth",7,686,0.0428857214303576,51,51,1,"Diagonal geometric decorative"
"4082",4081,"oracle",4,1694,0.0245934959349593,44,44,1,"L-like"
"4085",4084,"oral-b",0,19985,0.333416750083417,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4086",4085,"oral-b",1,1017,0.016966966966967,58,58,1,"Small tall rectangular decorations"
"4091",4090,"oreilly-auto-parts",1,356,0.00693551529320086,2,2,1,"Small, geometric decorations"
"4092",4091,"oreilly-auto-parts",2,3910,0.0761737775180207,1,1,1,"Line based designs, medium sized"
"4096",4095,"oreilly-auto-parts",6,1072,0.0208844730177284,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4097",4096,"oreilly-auto-parts",7,928,0.0180790960451977,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4098",4097,"oreilly-auto-parts",8,1962,0.0382232612507306,25,25,6,"Mixture of strings and curved long solid elements"
"4099",4098,"oshkosh-corporation",0,6042,0.0904694167852063,34,34,6,"Not very coherent... hollow objects?"
"4100",4099,"oshkosh-corporation",1,3689,0.0552369544059295,1,1,1,"Line based designs, medium sized"
"4101",4100,"oshkosh-corporation",2,1722,0.0257842329864491,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"4105",4104,"oshkosh-corporation",6,12166,0.182166654188815,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"4107",4106,"otis",0,1368,0.122448979591837,82,82,1,"Medium-sized, horizontal decorative elements"
"4108",4107,"owens-corning",0,8694,0.1242,42,42,6,"Narrow hollow decorations and fonts"
"4109",4108,"owens-corning",1,27155,0.387928571428571,17,17,1,"Large solid decorative (house, apple, etc.)"
"4110",4109,"owens-corning",2,404,0.00577142857142857,65,65,1,"Small, filled in circles or D-like objects"
"4112",4111,"owens-minor",0,508,0.00813060179257362,91,91,1,"Small horizontal line-like"
"4113",4112,"owens-minor",1,850,0.0136043533930858,91,91,1,"Small horizontal line-like"
"4114",4113,"owens-minor",2,792,0.0126760563380282,91,91,1,"Small horizontal line-like"
"4115",4114,"owens-minor",3,841,0.0134603072983355,91,91,1,"Small horizontal line-like"
"4116",4115,"owens-minor",4,1168,0.0186939820742638,91,91,1,"Small horizontal line-like"
"4117",4116,"owens-minor",5,2947,0.0471670934699104,91,91,1,"Small horizontal line-like"
"4118",4117,"owens-minor",6,1998,0.0319782330345711,55,55,6,"Combined decorative strings and some small decorative objects"
"4119",4118,"owens-minor",7,458,0.0073303457106274,51,51,1,"Diagonal geometric decorative"
"4121",4120,"p-and-g",0,105102,0.152885421030582,34,34,6,"Not very coherent... hollow objects?"
"4122",4121,"p-and-g",1,110572,0.16084229390681,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"4123",4122,"p-and-g",2,65346,0.0950548107806172,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"4124",4123,"paccar-inc",0,14709,0.204115900197053,82,82,1,"Medium-sized, horizontal decorative elements"
"4127",4126,"pacific-life",0,6429,0.0902417113500463,55,55,6,"Combined decorative strings and some small decorative objects"
"4128",4127,"packaging-corporation-of-america",0,19422,0.400445351642234,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4134",4133,"panera-bread",0,8640,0.169824671750924,7,7,1,"Medium square decorations"
"4135",4134,"panera-bread",1,455,0.00894331315354981,2,2,1,"Small, geometric decorations"
"4136",4135,"panera-bread",2,790,0.015527950310559,23,23,1,"Thin lines (outlines)"
"4137",4136,"panera-bread",3,10343,0.203298215268496,7,7,1,"Medium square decorations"
"4143",4142,"paramount",0,5374,0.169805358948433,82,82,1,"Medium-sized, horizontal decorative elements"
"4144",4143,"paramount",1,182,0.00575075834175935,70,70,1,"Small, curvy decorations"
"4176",4175,"parker-hannifin",0,177875,0.61024770138603,66,66,1,"Large, horizontal rectangles with overlay"
"4179",4178,"parliament",2,438,0.0226708074534161,54,54,6,"n and n-like decorations"
"4185",4184,"parliament",8,700,0.036231884057971,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4189",4188,"patterson-companies",0,1932,0.027114647804303,71,71,6,"Small curvy decorations mixed with letters"
"4190",4189,"patterson-companies",1,1840,0.0258234740993362,25,25,6,"Mixture of strings and curved long solid elements"
"4213",4212,"paypal",0,533,0.0218927133820751,86,86,1,"Up diagonal line"
"4214",4213,"paypal",1,1145,0.0470303129877598,53,53,6,"Mix of diagonal ovals and P?"
"4215",4214,"paypal",2,413,0.0169637722829212,33,33,6,"Rounded blocky"
"4216",4215,"paypal",3,349,0.0143350036967058,86,86,1,"Up diagonal line"
"4217",4216,"paypal",4,1756,0.0721268380842849,53,53,6,"Mix of diagonal ovals and P?"
"4218",4217,"pbf-energy",0,797,0.0237202380952381,23,23,1,"Thin lines (outlines)"
"4219",4218,"pbf-energy",1,853,0.0253869047619048,23,23,1,"Thin lines (outlines)"
"4225",4224,"peabody-energy-corporation",0,404,0.00555250137438153,33,33,6,"Rounded blocky"
"4231",4230,"penske-automotive-group",0,2228,0.0718524251805986,1,1,1,"Line based designs, medium sized"
"4240",4239,"penske-automotive-group",9,632,0.0203818369453044,23,23,1,"Thin lines (outlines)"
"4241",4240,"penske-automotive-group",10,1865,0.0601457688338493,91,91,1,"Small horizontal line-like"
"4242",4241,"penske-automotive-group",11,1860,0.059984520123839,91,91,1,"Small horizontal line-like"
"4243",4242,"penske-automotive-group",12,630,0.0203173374613003,23,23,1,"Thin lines (outlines)"
"4244",4243,"penske-automotive-group",13,9889,0.318917698658411,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4246",4245,"penske-automotive-group",15,628,0.0202528379772962,25,25,6,"Mixture of strings and curved long solid elements"
"4250",4249,"penske-automotive-group",19,283,0.00912667698658411,67,67,6,"Combined strings and curved decorations"
"4251",4250,"pepsi",0,939,0.0370970290771176,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"4252",4251,"pepsi",1,249,0.00983723135271808,42,42,6,"Narrow hollow decorations and fonts"
"4254",4253,"pepsi",3,246,0.00971871049304678,42,42,6,"Narrow hollow decorations and fonts"
"4255",4254,"pepsi",4,1764,0.0696902654867257,53,53,6,"Mix of diagonal ovals and P?"
"4256",4255,"pepsi",5,3184,0.125790139064475,65,65,1,"Small, filled in circles or D-like objects"
"4260",4259,"performance-food-group-company",1,1339,0.0170328062788597,91,91,1,"Small horizontal line-like"
"4261",4260,"performance-food-group-company",2,1211,0.0154045768511569,91,91,1,"Small horizontal line-like"
"4262",4261,"performance-food-group-company",3,917,0.0116647373844021,91,91,1,"Small horizontal line-like"
"4263",4262,"performance-food-group-company",4,574,0.00730159133985473,25,25,6,"Mixture of strings and curved long solid elements"
"4265",4264,"performance-food-group-company",6,452,0.0057496851665755,67,67,6,"Combined strings and curved decorations"
"4266",4265,"performance-food-group-company",7,415,0.00527902509763016,55,55,6,"Combined decorative strings and some small decorative objects"
"4268",4267,"petsmart",0,511,0.00805054037873775,23,23,1,"Thin lines (outlines)"
"4272",4271,"petsmart",4,1402,0.0220877839745408,78,78,1,"Tall small decorations"
"4273",4272,"petsmart",5,684,0.0107760657907175,65,65,1,"Small, filled in circles or D-like objects"
"4274",4273,"petsmart",6,2119,0.0333837476762139,53,53,6,"Mix of diagonal ovals and P?"
"4276",4275,"pfizer",0,2979,0.228170955882353,82,82,1,"Medium-sized, horizontal decorative elements"
"4279",4278,"pge",0,17905,0.271086617511242,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"4284",4283,"philadelphia-insurance-companies",2,6289,0.082120052753222,7,7,1,"Medium square decorations"
"4288",4287,"philip-morris",0,4570,0.00759672526285168,4,4,1,"Small round decorative elements"
"4289",4288,"philip-morris",1,3797,0.00631176495033869,16,16,1,"Small diagonal decorative"
"4290",4289,"philip-morris",2,4246,0.00705813905165607,27,27,1,"Diagonal geometric solid, small size"
"4291",4290,"philip-morris",3,4804,0.00798570419315962,35,35,1,"Small decorations, diagonal orientation"
"4292",4291,"philip-morris",4,7286,0.0121115405394174,91,91,1,"Small horizontal line-like"
"4293",4292,"philip-morris",5,3493,0.00580642480156256,25,25,6,"Mixture of strings and curved long solid elements"
"4294",4293,"philip-morris",6,3366,0.00559531230519885,25,25,6,"Mixture of strings and curved long solid elements"
"4295",4294,"philip-morris",7,8694,0.0144520633337489,34,34,6,"Not very coherent... hollow objects?"
"4296",4295,"philip-morris",8,99328,0.165113244400116,82,82,1,"Medium-sized, horizontal decorative elements"
"4303",4302,"phillips",0,25443,0.367652158834749,61,61,1,"Large, mostly circular, with overlay"
"4307",4306,"pitney-bowes-inc",0,574,0.00777777777777778,23,23,1,"Thin lines (outlines)"
"4318",4317,"pitney-bowes-inc",11,435,0.00589430894308943,23,23,1,"Thin lines (outlines)"
"4320",4319,"pizza-hut",0,24856,0.414342629482072,61,61,1,"Large, mostly circular, with overlay"
"4325",4324,"plains-gp-holdings",1,1467,0.0252713178294574,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"4332",4331,"plains-gp-holdings",8,307,0.0052885443583118,91,91,1,"Small horizontal line-like"
"4333",4332,"plains-gp-holdings",9,307,0.0052885443583118,91,91,1,"Small horizontal line-like"
"4335",4334,"plains-gp-holdings",11,307,0.0052885443583118,91,91,1,"Small horizontal line-like"
"4338",4337,"plains-gp-holdings",14,2865,0.0493540051679587,57,57,1,"Small curved, L-like decorative objects"
"4339",4338,"pnc",0,12699,0.102576736672052,77,77,1,"Small-medium hollow circle decorations"
"4341",4340,"pnc",2,5717,0.0461793214862682,16,16,1,"Small diagonal decorative"
"4343",4342,"polaris-inds",0,1199,0.0538440811927429,11,11,6,"Mix of chars and ovals"
"4345",4344,"polaris-inds",2,487,0.0218699479073109,20,20,6,"two chars combined, or solid blocky smallish decorations"
"4346",4345,"polaris-inds",3,215,0.0096551104724268,44,44,1,"L-like"
"4352",4351,"porsche",1,436,0.00828298947528402,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"4353",4352,"porsche",2,489,0.00928986663627038,23,23,1,"Thin lines (outlines)"
"4354",4353,"porsche",3,275,0.00522436262775941,11,11,6,"Mix of chars and ovals"
"4356",4355,"porsche",5,451,0.00856795470952544,55,55,6,"Combined decorative strings and some small decorative objects"
"4358",4357,"porsche",7,657,0.0124814772597743,86,86,1,"Up diagonal line"
"4362",4361,"porsche",11,305,0.00579429309624226,25,25,6,"Mixture of strings and curved long solid elements"
"4370",4369,"porsche",19,8142,0.154679129146244,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"4371",4370,"porsche",20,327,0.00621224210646301,67,67,6,"Combined strings and curved decorations"
"4372",4371,"ppg",0,47427,0.42667830217536,61,61,1,"Large, mostly circular, with overlay"
"4373",4372,"ppg",1,4548,0.0409162063443511,58,58,1,"Small tall rectangular decorations"
"4427",4426,"pratt-and-whitney",0,3557,0.0488169740887132,57,57,1,"Small curved, L-like decorative objects"
"4432",4431,"pratt-and-whitney",5,4663,0.063995937637242,33,33,6,"Rounded blocky"
"4439",4438,"praxair",2,2434,0.0478418114631653,25,25,6,"Mixture of strings and curved long solid elements"
"4440",4439,"praxair",3,658,0.0129334067143643,58,58,1,"Small tall rectangular decorations"
"4441",4440,"praxair",4,790,0.015527950310559,23,23,1,"Thin lines (outlines)"
"4465",4464,"precision-castparts-corp",0,2907,0.0989617021276596,25,25,6,"Mixture of strings and curved long solid elements"
"4466",4465,"precision-castparts-corp",1,780,0.0265531914893617,25,25,6,"Mixture of strings and curved long solid elements"
"4468",4467,"precision-castparts-corp",3,187,0.00636595744680851,25,25,6,"Mixture of strings and curved long solid elements"
"4469",4468,"precision-castparts-corp",4,251,0.00854468085106383,91,91,1,"Small horizontal line-like"
"4470",4469,"precision-castparts-corp",5,160,0.0054468085106383,25,25,6,"Mixture of strings and curved long solid elements"
"4471",4470,"precision-castparts-corp",6,167,0.00568510638297872,25,25,6,"Mixture of strings and curved long solid elements"
"4472",4471,"precision-castparts-corp",7,147,0.00500425531914894,91,91,1,"Small horizontal line-like"
"4474",4473,"precision-castparts-corp",9,217,0.00738723404255319,11,11,6,"Mix of chars and ovals"
"4475",4474,"precision-castparts-corp",10,4262,0.145089361702128,1,1,1,"Line based designs, medium sized"
"4486",4485,"progressive",3,4492,0.0254325572968566,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"4487",4486,"progressive",4,4472,0.0253193224023915,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"4488",4487,"progressive",5,3480,0.0197028716369236,86,86,1,"Up diagonal line"
"4489",4488,"progressive",6,6225,0.0352443609022556,53,53,6,"Mix of diagonal ovals and P?"
"4491",4490,"progressive",8,6332,0.0358501675876438,27,27,1,"Diagonal geometric solid, small size"
"4495",4494,"prudential",0,2400,0.0372358581313805,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"4505",4504,"pseg",0,736,0.0311653116531165,77,77,1,"Small-medium hollow circle decorations"
"4507",4506,"pseg",2,353,0.0149474932249322,16,16,1,"Small diagonal decorative"
"4509",4508,"pseg",4,266,0.0112635501355014,34,34,6,"Not very coherent... hollow objects?"
"4510",4509,"pseg",5,121,0.00512364498644986,58,58,1,"Small tall rectangular decorations"
"4513",4512,"pseg",8,999,0.0423018292682927,67,67,6,"Combined strings and curved decorations"
"4528",4527,"pultegroup",0,1555,0.055884995507637,58,58,1,"Small tall rectangular decorations"
