name,charming,cheerful,confident,contemporary,cool,corporate,daring,down.to.earth,exciting,familiar_with,family.oriented,favorability_rating,feminine,friendly,glamorous,good.looking,hard.working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small.town,smooth,spirited,successful,technical,tough,trendy,unique,up.to.date,upper.class,western,wholesome,young
pseg,3,3,4,4,3,3,2,3,3,0,4,4,1,4,1,3,4,4,3,3,3,4,4,4,4,1,4,0,3,4,3,4,2,4,3,2,4,4,4,4,2,3,4,1,1,3,1
pseg,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,1,2,0,0,0,2,0,1,1,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0
pseg,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4
publix,2,3,2,2,2,3,1,3,2,1,3,3,0,3,2,2,3,3,2,2,3,2,3,2,2,3,3,0,4,3,1,3,3,3,0,2,3,2,2,1,2,1,3,2,0,3,2
publix,2,2,3,1,2,0,3,3,1,1,4,1,0,4,1,2,4,3,2,4,4,3,1,1,4,4,2,1,4,4,0,3,3,4,0,3,3,3,1,1,2,4,4,2,2,3,1
publix,3,3,3,2,3,3,3,3,2,0,3,2,1,3,2,2,3,3,3,2,2,3,3,2,3,3,2,0,3,2,2,3,3,3,1,3,3,2,1,1,2,3,3,2,2,3,2
publix,3,3,1,1,2,0,2,3,1,0,3,2,3,3,1,2,2,3,2,2,2,1,2,1,2,3,2,0,2,2,1,1,3,2,3,1,3,1,1,1,2,1,2,1,3,2,3
publix,1,4,3,3,0,0,1,4,0,2,1,4,0,4,0,1,4,4,2,4,2,2,3,0,4,0,4,1,4,4,0,3,2,4,1,1,4,3,0,0,0,3,3,0,2,3,1
publix,1,3,3,0,0,0,0,2,0,1,4,1,0,4,0,1,3,3,2,3,0,4,3,0,0,0,2,0,3,1,0,1,2,3,0,0,3,2,0,0,0,0,3,0,0,4,0
publix,3,2,3,2,2,1,0,2,2,2,3,4,1,3,1,2,2,4,2,3,2,3,4,1,2,0,4,1,2,3,0,3,2,2,1,1,3,3,2,0,2,2,2,2,0,3,1
publix,3,3,3,3,4,3,3,3,3,0,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3
publix,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4
publix,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,3,0,0,2,0,0,0,3,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
publix,1,2,2,1,2,1,1,3,3,1,2,4,0,2,0,0,2,2,3,4,2,1,3,0,2,0,4,0,2,1,0,1,0,2,0,1,3,3,0,0,2,1,1,0,0,3,3
publix,1,2,2,2,0,2,0,4,0,1,4,2,2,3,0,1,3,3,1,1,2,2,3,2,0,1,3,0,3,4,1,3,3,3,3,1,1,4,0,2,0,1,2,0,2,3,0
publix,4,4,4,1,2,1,3,0,3,2,2,2,2,4,4,0,3,2,3,3,1,4,2,2,1,4,2,1,3,1,1,3,0,1,2,3,2,4,3,0,2,2,2,2,4,3,2
publix,2,2,3,2,3,3,3,3,1,1,3,2,1,3,1,2,3,2,2,3,2,2,2,2,2,2,3,0,3,3,1,3,2,3,0,3,3,3,2,3,2,2,3,1,2,3,1
publix,2,1,3,3,3,3,3,3,2,1,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,4,1,0,3,3,2,2,2,3,4,2,4,1,1,3,1,2,4,1,4,3,2
pultegroup,3,3,4,4,0,0,3,4,0,2,4,4,0,4,0,2,4,3,0,4,0,3,3,2,4,2,1,0,4,4,1,4,4,4,4,0,3,3,0,2,0,4,2,0,3,4,0
pultegroup,4,3,4,4,2,4,2,3,4,2,4,2,2,3,4,4,2,2,3,4,4,4,4,2,2,3,1,0,4,4,1,3,4,2,2,3,3,3,4,2,3,3,4,4,3,4,2
pultegroup,3,3,3,2,2,2,0,3,2,0,2,2,2,3,1,2,2,3,3,3,3,2,2,2,2,1,2,0,2,2,2,2,3,2,0,2,2,3,2,1,2,2,1,2,2,2,0
pultegroup,2,3,2,2,2,2,3,3,2,0,4,4,2,4,1,2,4,3,3,3,3,3,3,2,2,3,2,0,3,4,2,3,2,3,2,3,3,3,2,1,2,2,2,2,3,4,3
pultegroup,0,0,3,2,0,2,0,1,1,0,0,3,0,0,0,1,2,3,1,2,3,3,2,2,0,1,3,0,2,3,1,3,0,3,0,2,1,3,2,1,0,1,2,1,1,0,0
pultegroup,0,4,4,0,0,3,0,4,0,1,4,2,0,4,0,0,4,3,0,0,4,4,2,0,0,3,3,0,4,4,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
pultegroup,3,2,4,0,0,2,0,3,1,0,4,3,0,4,0,1,4,4,1,4,2,0,4,3,1,1,3,0,4,4,1,4,1,4,2,2,1,4,0,2,0,1,4,0,0,4,0
pultegroup,2,1,3,2,2,1,0,4,2,0,3,1,0,3,1,2,3,3,1,2,3,2,1,2,1,2,2,0,4,3,0,1,2,1,3,2,3,2,1,1,1,1,1,2,0,3,2
pultegroup,0,0,3,1,0,1,1,1,0,0,2,1,0,0,0,0,2,0,0,2,2,2,4,2,1,0,0,0,1,2,0,0,1,2,1,0,0,3,0,0,0,0,2,0,0,1,0
pultegroup,2,3,3,3,1,2,3,3,3,0,3,3,0,3,1,3,4,3,1,3,3,3,3,1,3,2,4,0,3,3,2,3,3,3,2,3,0,4,0,3,2,1,4,2,2,3,0
pultegroup,1,2,3,0,2,0,0,0,3,0,4,2,0,2,1,1,3,4,0,3,1,2,3,0,4,0,2,0,4,3,0,4,0,2,1,0,1,4,0,0,2,1,1,0,0,0,0
pultegroup,1,0,3,0,0,3,0,2,0,0,3,4,0,2,0,0,4,4,0,4,3,2,2,0,3,1,4,0,3,4,1,3,2,4,1,0,3,4,0,0,0,3,2,0,0,3,0
pultegroup,2,3,3,2,2,2,2,3,3,0,2,2,2,3,1,2,3,3,2,4,3,3,3,3,2,2,2,0,3,3,1,3,2,3,2,1,3,3,2,2,2,2,2,2,2,3,3
pultegroup,1,1,3,2,1,2,1,2,2,0,2,2,0,2,0,1,3,3,1,2,3,3,2,2,2,0,1,0,3,2,2,2,1,2,1,1,1,3,2,2,1,1,2,1,0,2,2
pultegroup,1,1,2,1,0,0,0,0,1,0,1,1,0,2,0,0,3,2,1,2,2,2,2,1,2,1,2,0,2,2,0,2,0,2,0,1,2,2,0,0,0,0,2,0,0,0,0
purina,4,4,4,4,4,4,4,4,4,2,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4
purina,0,3,1,3,1,1,1,1,2,1,2,2,4,1,2,3,3,0,3,2,2,3,2,3,1,3,4,0,4,3,3,3,2,0,2,2,4,2,0,2,2,1,2,1,2,2,3
purina,2,1,3,1,2,0,1,1,0,1,1,3,0,1,0,3,2,2,2,1,1,3,2,2,1,1,3,0,2,3,0,2,1,3,0,0,3,3,1,0,1,1,1,3,0,3,0
purina,0,2,2,0,2,4,0,2,0,2,3,3,0,3,0,0,2,2,1,4,2,2,3,0,1,4,3,1,0,0,3,0,1,2,0,3,1,3,0,2,0,0,0,0,4,1,0
purina,3,3,4,3,3,0,3,3,3,2,4,4,0,3,0,3,4,4,3,4,3,4,4,2,4,4,4,1,3,4,0,4,2,4,3,2,3,4,3,4,3,3,4,0,1,3,0
purina,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
purina,0,0,4,0,0,4,0,4,0,2,0,4,0,0,0,4,4,4,0,4,4,4,4,0,4,4,4,1,4,4,4,4,0,4,0,0,0,4,4,4,0,4,4,0,0,4,0
purina,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
purina,0,3,4,4,0,4,0,1,1,2,4,4,0,4,0,0,4,4,2,4,4,4,4,0,4,4,4,1,4,4,0,1,3,3,0,0,2,4,0,0,0,1,1,0,0,4,0
purina,2,3,2,1,1,1,1,3,1,2,3,3,1,3,1,1,2,4,1,3,1,2,3,3,1,3,3,0,3,3,3,3,2,3,3,2,1,3,1,3,1,2,1,1,3,3,1
purina,1,4,1,2,2,3,1,4,3,2,4,2,2,3,1,4,2,1,4,2,4,2,4,1,1,3,2,1,4,2,4,4,4,0,3,0,3,1,3,4,3,1,3,4,2,2,2
purina,0,0,3,3,0,0,0,4,0,2,4,4,0,4,0,0,4,4,0,3,0,4,3,3,4,3,3,1,4,4,4,4,3,4,2,0,0,3,0,3,0,0,0,0,2,4,0
purina,3,4,4,2,3,2,3,4,3,2,4,3,1,4,1,3,4,3,4,2,4,3,1,1,1,2,4,1,4,4,2,4,3,4,0,2,4,4,1,2,4,1,3,1,3,3,0
purina,3,3,3,3,2,1,2,3,3,2,3,3,1,3,1,3,3,4,2,3,3,3,3,1,2,1,4,1,3,4,1,3,4,3,1,2,3,3,1,1,3,2,2,2,0,4,1
purina,1,1,1,1,1,2,0,2,0,1,3,2,0,3,0,1,2,2,0,1,1,2,2,2,1,1,2,1,2,2,0,1,2,2,1,0,1,2,0,0,0,1,1,0,0,3,0
pvh-corp,2,0,3,3,3,1,2,1,2,1,0,2,1,0,2,4,1,3,0,3,1,1,2,2,2,0,3,1,3,0,1,3,0,0,0,3,2,3,0,0,4,3,4,2,0,1,3
pvh-corp,1,1,3,3,3,3,1,1,0,0,2,2,1,2,1,2,3,2,1,3,3,2,2,4,0,0,2,1,4,3,1,3,1,1,0,3,0,3,3,3,2,1,3,3,0,1,2
pvh-corp,0,0,3,0,2,3,0,2,1,1,4,3,2,2,2,4,0,1,0,2,2,3,2,2,1,0,4,1,2,1,0,1,0,0,1,2,0,3,0,3,3,1,2,3,0,3,0
pvh-corp,4,4,4,4,4,0,0,2,4,2,3,4,0,4,4,4,4,4,0,4,4,0,4,0,2,0,4,1,4,4,0,4,0,4,0,0,4,4,0,2,4,2,4,0,0,4,0
pvh-corp,0,0,3,1,2,4,0,0,1,1,0,2,0,0,2,2,1,0,0,0,0,3,2,2,0,0,3,1,0,0,0,3,0,1,0,0,0,4,2,0,3,0,3,2,0,0,0
pvh-corp,0,1,3,2,2,4,1,0,1,0,2,2,2,2,3,1,3,2,2,3,3,1,2,2,0,4,2,1,2,1,1,0,0,2,0,1,2,3,1,0,3,0,2,0,4,0,1
pvh-corp,0,0,3,3,1,4,1,1,2,0,0,0,2,0,2,2,1,2,0,1,0,3,0,2,1,0,0,0,2,2,1,3,0,3,0,1,1,2,0,1,2,0,2,3,1,1,0
pvh-corp,0,0,3,2,3,3,0,0,1,1,0,2,0,0,2,3,0,1,2,0,0,0,2,2,0,0,3,1,2,2,0,0,0,0,0,0,0,2,0,0,4,0,2,2,2,0,1
pvh-corp,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,4,0,0,0,4,4,0,2,0,0,1,2,0,2,3,0,0,0,0,4,0,0,4
pvh-corp,2,2,2,2,3,3,2,2,3,1,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,2,2,2,1,3,2,3,1,1,2,2,3,3,2,2,3
pvh-corp,0,1,3,2,3,4,1,0,2,1,1,2,0,1,3,0,2,2,2,2,0,3,1,0,4,1,3,1,4,2,0,3,0,2,0,2,1,4,2,0,4,3,3,3,0,0,0
pvh-corp,0,0,0,0,1,0,2,1,1,0,1,1,2,2,1,1,1,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,2,1,2,0,0,2,0,1,1
pvh-corp,1,2,2,1,0,3,2,2,2,0,2,1,4,2,1,2,1,2,2,2,2,2,0,0,0,0,1,0,2,2,0,2,1,2,2,2,2,2,2,0,1,2,2,3,2,2,2
pvh-corp,1,0,3,0,2,0,1,1,0,2,0,3,0,1,2,0,3,1,2,1,1,4,1,0,2,0,3,0,1,1,0,2,0,3,0,0,3,4,0,0,2,2,1,3,1,0,0
pvh-corp,2,2,4,4,4,1,2,1,4,1,0,3,1,1,4,4,4,4,3,2,4,4,2,1,3,0,3,1,2,4,0,4,0,4,0,4,4,4,0,0,4,4,4,2,0,1,3
qualcomm,3,3,4,0,4,1,4,4,4,2,3,4,0,4,2,4,4,4,3,4,4,4,4,2,4,2,4,1,4,4,3,4,2,4,2,4,3,4,3,4,1,3,4,2,0,4,0
qualcomm,1,2,4,3,2,1,3,2,2,1,3,2,0,3,0,2,3,3,3,2,4,2,2,2,3,1,3,0,3,4,1,2,1,4,1,1,4,4,3,2,1,4,3,2,1,2,3
qualcomm,1,0,1,1,0,3,0,3,1,0,2,2,1,1,1,0,2,3,0,2,2,0,2,2,0,0,1,0,1,2,0,2,2,0,1,0,0,0,3,0,0,0,0,0,1,3,0
qualcomm,1,1,1,4,2,4,2,0,2,2,0,4,0,3,0,2,3,3,2,4,0,2,4,4,1,0,3,1,2,2,2,3,0,0,0,1,2,4,4,3,3,2,3,1,0,0,3
qualcomm,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,2,2,0,1,1,1,0,0,0,1
qualcomm,0,0,3,4,0,4,2,0,0,1,0,2,0,1,0,1,1,0,2,3,2,2,2,4,0,0,0,0,3,2,2,1,0,0,0,1,1,3,4,0,3,0,2,2,0,0,2
qualcomm,0,0,4,3,2,4,0,0,2,2,0,2,0,0,2,2,4,3,3,3,4,4,2,2,2,0,3,1,2,4,0,3,0,0,0,2,2,4,4,0,3,2,3,2,3,0,3
qualcomm,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0
qualcomm,1,2,4,4,3,4,4,2,4,2,3,3,0,3,2,3,3,1,4,2,3,4,2,1,4,0,3,1,4,3,1,3,0,2,0,2,4,4,4,1,4,2,4,2,3,1,4
qualcomm,0,0,4,4,4,4,0,0,0,0,0,4,0,0,0,4,4,4,4,0,4,0,4,0,4,0,4,0,4,4,4,4,0,4,0,0,4,4,4,0,0,4,4,0,0,0,0
qualcomm,2,2,3,3,3,2,3,1,2,1,1,3,1,2,3,2,2,3,3,2,3,3,3,3,3,1,3,0,2,3,2,2,2,3,1,2,3,4,4,2,3,3,3,1,1,2,3
qualcomm,3,3,3,3,2,2,3,3,1,0,3,2,0,3,0,3,3,3,3,2,3,2,2,0,3,0,2,0,2,3,1,3,2,3,0,3,3,3,3,1,3,2,3,1,0,3,0
qualcomm,0,1,1,0,1,4,1,1,1,2,1,3,0,1,0,0,1,2,2,2,4,1,4,0,1,1,4,1,4,4,0,3,1,1,0,2,1,4,4,0,0,1,4,0,4,1,0
qualcomm,2,1,3,3,1,3,1,2,1,1,3,1,1,2,1,1,3,1,1,2,3,2,1,2,1,0,2,0,3,3,2,2,1,1,1,2,1,3,3,1,1,1,2,1,3,1,1
qualcomm,3,3,4,2,4,4,3,3,2,0,3,4,2,4,1,3,4,3,4,3,4,3,4,2,4,0,3,0,4,4,0,4,2,3,0,1,3,4,4,1,4,3,4,1,1,3,3
quanta-services-inc,2,4,4,2,4,4,3,1,3,1,3,4,2,4,3,3,3,4,2,3,3,3,4,1,4,2,4,0,4,3,2,4,2,4,1,3,3,3,4,3,4,4,4,4,3,3,1
quanta-services-inc,0,0,4,0,2,3,0,0,0,0,0,4,0,0,0,0,4,3,2,3,4,4,4,3,0,4,4,0,3,4,0,4,0,4,0,0,2,3,4,0,2,0,4,0,4,4,0
quanta-services-inc,1,1,3,3,3,3,2,3,1,0,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,2,1,0,3,3,3,3,1,1,0,3,3,4,3,3,1,3,3,1,3,1,1
quanta-services-inc,4,4,4,0,0,3,4,0,0,1,4,2,0,4,0,0,4,4,0,0,4,4,2,4,0,4,3,0,4,4,4,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0
quanta-services-inc,2,2,3,2,2,3,2,2,3,0,3,2,2,2,2,2,3,0,1,3,2,3,2,2,2,2,2,0,2,3,2,2,2,2,1,2,2,4,3,3,2,2,3,2,2,2,0
quanta-services-inc,0,0,3,1,0,3,2,2,1,0,0,1,0,2,0,0,4,3,1,4,4,4,2,3,0,2,0,0,4,3,1,3,0,2,0,0,0,4,4,3,0,1,4,0,2,2,1
quanta-services-inc,0,0,4,0,0,4,2,0,0,0,0,1,0,2,0,0,4,2,0,2,2,2,2,4,0,4,0,0,2,1,4,1,0,0,0,2,0,4,2,4,2,0,1,4,2,1,0
quanta-services-inc,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,0
quanta-services-inc,1,1,3,2,2,3,3,1,2,1,1,2,0,1,0,1,4,2,1,1,3,2,2,3,2,3,1,0,4,3,3,3,1,1,0,1,1,3,3,4,1,1,2,2,3,1,2
quanta-services-inc,0,0,2,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,3,2,0,2,1,0,0,2,2,2,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0
quanta-services-inc,2,2,3,2,2,2,2,2,2,0,1,3,0,2,0,1,4,3,2,3,4,3,3,3,2,3,3,0,3,4,3,4,1,3,0,2,2,3,2,3,2,2,4,1,2,2,2
quanta-services-inc,0,0,4,2,2,4,2,1,3,0,1,2,0,2,1,2,3,2,1,2,3,4,3,2,2,1,3,0,3,3,2,3,0,1,0,1,2,4,3,2,0,2,3,2,1,2,2
quanta-services-inc,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,1,1,4,0,0,2,0,1,0,4,0,0,0,0,0,0,2,4,3,0,1,0,0,0,0,0
quanta-services-inc,1,1,2,2,2,1,1,2,2,0,2,2,1,2,1,2,1,2,2,0,1,1,2,1,2,2,2,0,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1
quanta-services-inc,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,1,0,1,1,1,1,2,0,2,0,0,1,1,2,1,0,1,0,0,1,1,1,2,1,0,1,0,1,0,0
quintiles-transnational-holdings,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
quintiles-transnational-holdings,1,0,2,1,0,2,0,1,0,0,1,1,0,1,0,0,3,3,0,0,2,2,0,1,1,0,1,0,2,1,0,2,1,2,0,2,1,1,3,0,2,1,3,0,0,3,0
quintiles-transnational-holdings,2,3,3,4,4,3,2,3,3,0,3,2,0,2,2,0,3,3,3,4,3,4,3,0,4,0,2,0,3,3,0,3,2,3,2,3,3,3,4,0,2,3,4,3,2,2,2
quintiles-transnational-holdings,0,0,4,0,0,0,0,0,1,0,0,3,0,4,0,0,4,3,2,0,4,2,3,0,0,0,2,0,0,4,0,2,0,1,0,0,0,4,1,0,0,0,4,0,0,0,0
quintiles-transnational-holdings,0,4,3,0,4,4,3,0,0,0,4,2,0,4,0,4,4,3,0,0,4,4,2,0,0,0,2,0,4,4,0,3,0,4,0,0,4,4,4,0,0,0,4,0,0,0,0
quintiles-transnational-holdings,3,2,3,4,2,3,3,2,3,0,3,2,3,3,2,3,2,3,2,3,4,3,3,2,4,0,4,0,3,4,1,2,2,2,0,4,3,3,2,2,4,3,4,1,0,3,3
quintiles-transnational-holdings,1,0,3,3,3,3,2,2,1,0,0,3,1,1,1,3,3,2,2,1,3,3,3,2,1,1,3,0,1,2,1,3,1,2,0,1,2,2,4,2,2,2,3,2,0,1,1
quintiles-transnational-holdings,1,1,1,1,1,3,1,1,1,0,1,1,0,2,1,1,1,2,2,2,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1
quintiles-transnational-holdings,0,0,3,3,0,4,2,3,2,0,0,1,2,2,0,3,3,2,3,4,4,3,3,0,3,0,0,0,4,3,0,2,2,3,0,3,2,3,4,0,0,3,3,0,0,0,0
quintiles-transnational-holdings,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,1
quintiles-transnational-holdings,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,2,2,2,1,4,1,1,0,0,0,2,0,2,1,0,3,3,2,0,0,1,3,4,0,0,0,2,0,0,0,0
quintiles-transnational-holdings,2,2,4,2,2,3,2,2,2,0,3,4,1,3,0,1,4,4,1,4,4,4,4,2,3,0,3,0,3,4,0,4,3,3,0,2,2,4,4,2,2,2,4,1,3,3,2
quintiles-transnational-holdings,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3,2,2,0,0,0,1,0,2,2,0,3,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0
quintiles-transnational-holdings,0,0,4,3,3,4,3,1,4,1,0,3,0,1,2,2,3,2,2,4,4,2,2,2,2,0,2,0,3,1,0,4,0,1,0,1,0,4,4,1,1,0,4,2,4,0,1
quintiles-transnational-holdings,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,3,0,0,1,0,1,0,1,0,0,0,1,1,0,1,2,1,1,0,1,1,0,1,0,0,0,1,0,2,0
qvc,0,1,1,0,0,2,0,1,0,2,0,2,2,1,2,1,1,2,0,1,0,1,3,0,0,0,2,1,2,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
qvc,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1
qvc,0,2,2,0,0,2,0,0,0,1,0,1,2,0,1,0,0,0,0,3,0,0,3,0,3,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,0,0,0,0
qvc,0,0,3,3,3,1,1,3,3,2,3,3,1,3,3,0,3,3,2,2,3,3,3,2,4,2,3,0,3,3,2,2,0,4,0,1,2,4,4,1,3,4,4,3,0,3,0
qvc,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,3,2,2,2,2,3,1,2,2,3,0,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
qvc,3,3,3,2,4,3,2,3,3,1,2,4,3,3,3,3,3,3,3,4,3,3,4,3,4,3,4,0,4,2,0,3,2,3,1,4,2,4,4,4,1,4,3,4,2,2,2
qvc,2,1,1,1,1,2,0,0,0,2,0,2,1,1,1,1,2,0,1,1,3,1,1,0,1,0,2,1,3,2,2,1,1,1,2,1,2,2,0,1,2,0,2,1,1,2,1
qvc,0,2,3,2,1,3,1,0,3,1,3,2,1,2,2,3,1,2,2,3,1,3,2,0,3,0,2,0,2,1,0,1,0,4,0,0,0,4,2,0,2,2,3,1,0,2,0
qvc,2,3,2,3,2,2,2,1,1,1,2,2,1,3,0,3,2,3,1,1,3,2,1,1,1,1,2,0,2,2,0,2,0,2,0,2,2,3,1,1,2,2,3,0,0,2,1
qvc,2,2,2,3,3,3,1,2,3,1,2,1,3,2,3,2,2,2,1,2,2,1,2,2,3,1,1,0,1,2,1,2,2,2,1,1,1,3,2,3,1,3,3,4,3,3,0
qvc,2,2,2,0,0,0,1,0,1,2,1,3,3,3,0,0,0,0,1,2,0,2,3,0,2,0,2,0,1,1,0,2,1,0,0,0,1,4,0,0,1,2,0,0,1,1,0
qvc,2,3,2,2,1,3,3,1,3,2,3,4,2,3,2,2,2,3,2,3,2,3,4,1,2,0,4,1,2,3,0,3,2,2,0,2,3,3,2,0,3,2,2,2,0,2,1
qvc,0,2,3,0,3,0,0,1,2,2,4,4,0,4,1,0,3,4,0,3,2,4,4,0,4,0,2,0,3,4,0,3,2,3,0,0,2,4,4,0,4,4,0,0,0,2,1
qvc,3,4,4,3,3,1,3,2,4,2,4,4,4,4,2,4,2,4,4,4,4,4,3,0,3,0,4,1,4,4,0,4,2,4,0,0,4,4,0,1,3,4,4,4,3,2,0
qvc,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
rackspace,2,1,2,1,1,0,2,1,2,0,0,1,1,1,1,1,2,3,0,0,1,0,1,0,1,0,0,0,0,3,2,0,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1
rackspace,2,2,3,2,3,3,3,2,1,0,2,3,1,2,1,2,2,3,3,3,3,2,3,2,3,1,3,0,2,3,2,4,1,3,1,2,2,3,4,1,3,3,3,2,3,2,3
rackspace,2,0,3,2,1,0,3,2,1,0,0,2,0,1,0,0,3,1,3,3,2,3,2,0,3,0,2,0,1,2,0,3,0,1,0,1,2,3,3,0,0,3,3,0,1,0,2
rackspace,0,1,3,4,2,4,3,0,2,1,0,3,0,1,0,2,4,2,2,2,4,2,2,1,2,0,2,0,2,4,0,4,0,2,0,2,2,3,4,0,2,2,4,0,0,0,0
rackspace,3,3,4,3,2,3,3,2,3,0,0,1,1,2,2,2,4,2,2,3,4,3,0,4,2,1,3,0,2,3,1,2,1,2,0,3,3,3,4,3,4,2,4,2,2,0,4
rackspace,0,1,2,4,4,2,4,2,3,2,0,2,0,1,0,2,4,3,4,4,4,3,4,0,4,0,1,0,4,4,0,4,0,0,0,2,4,4,4,0,4,2,4,0,2,0,2
rackspace,0,0,2,4,1,4,1,0,0,0,0,2,0,1,0,0,2,2,2,3,3,1,0,0,1,0,1,0,2,2,0,2,0,2,0,1,1,1,4,0,2,1,4,0,0,0,0
rackspace,2,0,3,2,2,1,2,3,2,2,1,3,3,2,2,4,1,2,4,3,1,0,2,2,3,4,2,0,4,2,3,3,2,3,2,3,2,3,3,3,3,1,4,3,3,1,4
rackspace,2,3,4,4,3,2,3,4,2,1,0,4,0,3,2,3,4,3,3,2,4,3,2,0,2,0,2,0,3,3,0,4,1,2,0,2,4,3,4,1,3,2,4,2,4,0,4
rackspace,2,1,4,1,3,1,1,2,3,0,0,1,0,3,0,0,3,2,2,2,3,3,0,1,3,0,1,0,3,4,0,2,1,3,0,3,3,2,3,0,3,3,2,1,0,1,2
rackspace,0,3,3,3,3,4,4,1,2,0,0,1,0,3,1,4,4,1,4,4,3,3,1,2,4,0,2,0,3,3,0,3,1,1,1,4,3,3,4,1,4,4,4,4,1,1,3
rackspace,0,2,2,2,2,2,0,1,1,0,1,2,0,2,2,0,2,2,3,2,4,1,1,0,4,0,2,0,4,3,0,3,2,2,2,2,1,3,4,0,3,3,4,1,1,2,1
rackspace,2,3,4,2,3,3,3,3,0,0,3,4,0,3,0,3,4,4,4,3,4,4,4,3,3,0,3,0,4,4,0,4,3,3,0,2,3,4,4,1,3,4,4,1,2,2,3
rackspace,1,3,4,4,2,4,3,2,0,1,3,1,2,3,0,2,2,1,3,2,2,3,2,2,2,0,1,0,2,1,2,1,2,2,0,2,3,2,4,2,2,2,3,0,2,1,3
