name,feat,area,frac,ftype,style,family,ver
spartannash-company,3,416.0,0.005568942436412316,sans,grotesque,helvetica,cb
spectra-energy-corp,0,743.0,0.010723667118898479,sans,geom,futura,italic
spectra-energy-corp,1,482.0,0.006956672343619201,sans,grotesque,helvetica,italic
spectra-energy-corp,2,884.0,0.012758710273359697,sans,grotesque,helvetica,italic
spectra-energy-corp,3,444.0,0.006408220997026816,sans,humanist,gillsans,italic
spectra-energy-corp,4,364.0,0.005253586583148111,sans,geom,futura,italic
spectra-energy-corp,5,749.0,0.010810264699939382,sans,geom,futura,italic
spectra-energy-corp,6,660.0,0.009525733914499322,sans,grotesque,helvetica,italic
spectra-energy-corp,7,1005.0,0.01450509482435124,sans,grotesque,helvetica,italic
spectra-energy-corp,8,375.0,0.005412348815056433,sans,humanist,gillsans,italic
spectra-energy-corp,9,727.0,0.010492740236122738,sans,grotesque,helvetica,italic
spectra-energy-corp,10,954.0,0.013769015385503566,serif,slab,rockwell,bi
spectra-energy-corp,11,629.0,0.009078313079121323,sans,humanist,gillsans,italic
spectra-energy-corp,12,933.0,0.013465923851860405,serif,slab,rockwell,italic
spectrum,0,23.0,0.0017392619479733816,sans,geom,futura,orig
spectrum,1,159.0,0.012023593466424683,sans,grotesque,helvetica,light
spectrum,2,84.0,0.006352087114337568,sans,geom,futura,orig
spectrum,3,148.0,0.01119177253478524,sans,grotesque,helvetica,orig
spectrum,4,123.0,0.009301270417422867,sans,geom,futura,orig
spectrum,5,90.0,0.006805807622504537,sans,geom-square,eurostile,orig
spectrum,6,57.0,0.004310344827586207,sans,grotesque,helvetica,orig
spectrum,7,104.0,0.007864488808227465,sans,geom,futura,orig
spectrum,8,238.0,0.017997580157289778,callig,casual,nadianne,orig
spectrum,9,239.0,0.01807320024198427,sans,grotesque,helvetica,orig
spectrum,10,184.0,0.013914095583787053,sans,humanist,gillsans,bi
spirit-aerosystems-holdings,0,253.0,0.0035414333706606945,sans,humanist,gillsans,bold
spirit-aerosystems-holdings,1,224.0,0.003135498320268757,sans,humanist,gillsans,co
spirit-aerosystems-holdings,2,113.0,0.001581746920492721,sans,humanist,gillsans,bold
spirit-aerosystems-holdings,3,64.0,0.0008958566629339306,sans,grotesque,helvetica,orig
sprint,0,658.0,0.009193025595171565,sans,geom-square,eurostile,italic
sprint,1,1170.0,0.01634626131664245,sans,humanist,gillsans,light
sprint,2,877.0,0.01225271040572259,serif,slab,rockwell,orig
sprint,3,1413.0,0.01974125405163742,sans,humanist,gillsans,orig
sprint,4,597.0,0.008340784620543199,sans,grotesque,helvetica,orig
sprint,5,1049.0,0.014655750530904213,sans,geom,futura,orig
sprint,6,470.0,0.006566446853693976,sans,humanist,gillsans,co
sprite,0,260.0,0.010417918820371038,serif,oldstyle,centaur,italic
sprite,1,164.0,0.006571302640541732,sans,geom-square,eurostile,bi
st-jude-medical,0,258.0,0.003345218800648298,sans,geom,comfortaa,light
st-jude-medical,1,104.0,0.0013484602917341977,sans,geom-square,eurostile,co
st-jude-medical,2,131.0,0.0016985413290113453,serif,oldstyle,bembo,orig
st-jude-medical,3,121.0,0.0015688816855753648,serif,transitional,americana,orig
st-jude-medical,4,119.0,0.0015429497568881685,serif,transitional,americana,orig
st-jude-medical,5,115.0,0.0014910858995137762,sans,geom-square,eurostile,co
st-jude-medical,6,826.0,0.010709886547811994,callig,glyphic,trajan,bold
st-jude-medical,7,443.0,0.0057439222042139386,serif,oldstyle,bembo,orig
st-jude-medical,8,273.0,0.003539708265802269,serif,transitional,times,orig
st-jude-medical,9,378.0,0.004901134521880065,serif,transitional,times,orig
st-jude-medical,10,441.0,0.005717990275526742,callig,glyphic,trajan,bold
st-jude-medical,11,305.0,0.003954619124797407,callig,glyphic,trajan,bold
st-jude-medical,12,319.0,0.00413614262560778,callig,glyphic,trajan,bold
st-jude-medical,13,306.0,0.0039675850891410045,serif,transitional,americana,orig
st-jude-medical,14,294.0,0.0038119935170178284,callig,glyphic,trajan,bold
st-jude-medical,15,243.0,0.0031507293354943273,serif,transitional,times,co
stanley-black--decker,0,40449.0,0.5182779165865846,callig,casual,nadianne,orig
staples,0,3816.0,0.0525706728384857,sans,grotesque,helvetica,orig
staples,1,3792.0,0.052240039675979504,sans,grotesque,helvetica,orig
staples,2,2539.0,0.03497823331680167,sans,humanist,gillsans,cb
staples,3,3587.0,0.04941588141290571,callig,glyphic,copperplate-gothic,bold
starwood-hotels--resorts-worldwide,0,529.0,0.007587601658084597,sans,humanist,gillsans,light
starwood-hotels--resorts-worldwide,1,615.0,0.008821124800986818,serif,oldstyle,centaur,orig
starwood-hotels--resorts-worldwide,2,482.0,0.006913466917196173,serif,slab,rockwell,light
starwood-hotels--resorts-worldwide,3,728.0,0.0104419168375909,serif,transitional,times,orig
starwood-hotels--resorts-worldwide,4,732.0,0.010499290007028213,serif,didone,bodoni,orig
starwood-hotels--resorts-worldwide,5,1010.0,0.014486725282921442,callig,glyphic,trajan,orig
starwood-hotels--resorts-worldwide,6,109.0,0.0015634188671667694,serif,transitional,times,co
starwood-hotels--resorts-worldwide,7,299.0,0.00428864441543912,serif,didone,bodoni,orig
starwood-hotels--resorts-worldwide,8,157.0,0.0022518969004145213,serif,transitional,times,co
starwood-hotels--resorts-worldwide,9,155.0,0.0022232103156958646,callig,glyphic,copperplate-gothic,bold
starwood-hotels--resorts-worldwide,10,145.0,0.002079777392102583,serif,transitional,times,bold
starwood-hotels--resorts-worldwide,11,137.0,0.001965031053227958,serif,oldstyle,centaur,orig
starwood-hotels--resorts-worldwide,12,138.0,0.001979374345587286,serif,oldstyle,centaur,orig
starwood-hotels--resorts-worldwide,13,151.0,0.002165837146258552,callig,glyphic,copperplate-gothic,bold
starwood-hotels--resorts-worldwide,14,136.0,0.0019506877608686298,serif,oldstyle,centaur,orig
state-farm-insurance-cos,0,738.0,0.020347394540942927,sans,humanist,gillsans,bi
state-farm-insurance-cos,1,643.0,0.0177281499862145,sans,humanist,gillsans,bi
state-farm-insurance-cos,2,495.0,0.013647642679900745,serif,slab,rockwell,italic
state-farm-insurance-cos,3,499.0,0.013757926661152468,serif,oldstyle,centaur,bi
state-farm-insurance-cos,4,404.0,0.011138682106424042,sans,humanist,gillsans,italic
state-farm-insurance-cos,5,1048.0,0.028894403087951475,sans,grotesque,helvetica,cbi
state-street,0,52.0,0.0030441400304414,callig,glyphic,copperplate-gothic,orig
state-street,1,45.0,0.0026343519494204425,callig,glyphic,copperplate-gothic,bold
state-street,2,51.0,0.002985598876009835,sans,grotesque,helvetica,cb
state-street,3,60.0,0.0035124692658939235,serif,transitional,times,co
steel-dynamics,0,365.0,0.004820581903667604,serif,oldstyle,centaur,italic
steel-dynamics,1,164.0,0.0021659600882232522,callig,casual,nadianne,orig
steel-dynamics,2,192.0,0.0025357581520662467,sans,grotesque,helvetica,italic
steel-dynamics,3,179.0,0.002364066193853428,serif,transitional,times,ci
steel-dynamics,4,252.0,0.0033281825745869486,sans,grotesque,helvetica,cbi
steel-dynamics,5,251.0,0.0033149755008782702,sans,grotesque,helvetica,cbi
steel-dynamics,6,246.0,0.0032489401323348784,sans,grotesque,helvetica,cbi
steel-dynamics,7,138.0,0.0018225761717976148,sans,grotesque,helvetica,cbi
steel-dynamics,8,660.0,0.008716668647727722,sans,grotesque,helvetica,cbi
steel-dynamics,9,471.0,0.006220531716787512,sans,grotesque,helvetica,cbi
steel-dynamics,10,448.0,0.005916769021487909,sans,grotesque,helvetica,cbi
steel-dynamics,11,487.0,0.006431844896126365,sans,grotesque,helvetica,cbi
steel-dynamics,12,468.0,0.006180910495661477,sans,grotesque,helvetica,cbi
steel-dynamics,13,739.0,0.009760027470713315,sans,geom,futura,cbi
steel-dynamics,14,238.0,0.003143283542665452,sans,grotesque,helvetica,bi
steel-dynamics,15,397.0,0.005243208262345312,sans,grotesque,helvetica,cbi
steel-dynamics,16,488.0,0.006445051969835043,sans,geom,futura,cbi
stryker,0,3487.0,0.040612625203820175,sans,grotesque,helvetica,orig
stryker,1,3604.0,0.04197530864197531,sans,geom,comfortaa,bold
stryker,2,143.0,0.0016655019799673887,serif,slab,rockwell,light
stryker,3,79.0,0.0009201024924295365,sans,grotesque,helvetica,cb
sun-america,0,100.0,0.005073051948051948,serif,transitional,times,bold
sun-america,1,94.0,0.004768668831168831,serif,transitional,times,bold
sun-america,2,100.0,0.005073051948051948,sans,humanist,gillsans,cb
sun-america,3,64.0,0.003246753246753247,serif,transitional,times,bold
sun-america,4,58.0,0.00294237012987013,serif,transitional,times,bold
sun-america,5,49.0,0.0024857954545454545,sans,grotesque,helvetica,bold
sun-america,6,55.0,0.0027901785714285715,serif,transitional,times,bold
sun-america,7,81.0,0.004109172077922078,serif,transitional,times,bold
sun-america,8,83.0,0.004210633116883117,serif,transitional,times,bold
suntrust,0,241.0,0.010069778130614632,serif,didone,bodoni,bold
suntrust,1,153.0,0.006392846697029207,serif,didone,bodoni,bold
suntrust,2,139.0,0.005807880332595161,serif,didone,bodoni,orig
suntrust,3,120.0,0.005013997409434672,serif,transitional,times,orig
suntrust,4,61.0,0.002548782016462625,sans,grotesque,helvetica,li
suntrust,5,103.0,0.00430368110976476,sans,geom,futura,li
suntrust,6,56.0,0.00233986545773618,serif,transitional,times,ci
suntrust,7,42.0,0.0017548990933021352,sans,grotesque,helvetica,light
suntrust,8,32.0,0.0013370659758492457,sans,humanist,gillsans,li
suntrust,9,27.0,0.001128149417122801,sans,geom,futura,light
supervalu,0,2387.0,0.03128440366972477,sans,grotesque,helvetica,bi
symantec,0,3934.0,0.053097584019435824,sans,geom,comfortaa,orig
symantec,1,972.0,0.013119179376434066,sans,geom,bauhaus,orig
symantec,2,637.0,0.00859765150492644,sans,geom,comfortaa,bold
symantec,3,1324.0,0.01787015791604805,sans,geom,futura,orig
symantec,4,802.0,0.010824672695370496,sans,grotesque,helvetica,orig
symantec,5,608.0,0.008206235659333243,sans,humanist,gillsans,orig
symantec,6,816.0,0.011013632069105142,sans,grotesque,helvetica,orig
symantec,7,13.0,0.00017546227561074368,sans,humanist,gillsans,cb
synnex-corporation,0,531.0,0.007371109692106944,sans,humanist,gillsans,light
synnex-corporation,1,629.0,0.008731502817957188,callig,glyphic,trajan,orig
synnex-corporation,2,54.0,0.0007496043754685027,serif,didone,bodoni,bold
sysco,0,160.0,0.002347348962765177,sans,humanist,gillsans,light
sysco,1,163.0,0.0023913617558170243,sans,geom,comfortaa,orig
sysco,2,168.0,0.002464716410903436,sans,geom-square,eurostile,orig
sysco,3,3198.0,0.04691763739326898,sans,humanist,gillsans,light
sysco,4,181.0,0.0026554385141281064,sans,geom-square,eurostile,orig
sysco,5,182.0,0.002670109445145389,sans,geom-square,eurostile,orig
sysco,6,1588.0,0.023297438455444384,serif,transitional,times,italic
sysco,7,2098.0,0.030779613274258384,sans,humanist,gillsans,orig
sysco,8,1869.0,0.027419970071300724,sans,geom,bauhaus,orig
sysco,9,2830.0,0.04151873477890907,serif,slab,rockwell,orig
sysco,10,171.0,0.002508729203955283,sans,geom,bauhaus,orig
sysco,11,97.0,0.0014230803086763887,serif,transitional,times,co
sysco,12,143.0,0.002097943135471377,serif,clarendon,clarendon,orig
sysco,13,68.0,0.0009976233091752002,sans,geom,futura,orig
sysco,14,137.0,0.002009917549367683,sans,geom,comfortaa,bold
sysco,15,123.0,0.0018045245151257299,sans,geom,comfortaa,bold
sysco,16,149.0,0.0021859687215750713,serif,clarendon,clarendon,orig
sysco,17,70.0,0.001026965171209765,sans,grotesque,helvetica,orig
sysco,18,150.0,0.0022006396525923533,serif,clarendon,clarendon,orig
taco-bell,0,3515.0,0.050120488799532306,sans,geom,futura,ci
taco-bell,1,930.0,0.013260897463318646,sans,humanist,gillsans,light
target,0,2061.0,0.14393463230672532,sans,geom,comfortaa,orig
target,1,60.0,0.004190236748376284,sans,humanist,gillsans,cb
target,2,73.0,0.005098121377191144,callig,glyphic,copperplate-gothic,bold
target,3,60.0,0.004190236748376284,sans,humanist,gillsans,cb
target,4,75.0,0.005237795935470354,callig,glyphic,copperplate-gothic,bold
tata-consultancy-services,0,232.0,0.0033326150973209795,sans,grotesque,helvetica,bold
tata-consultancy-services,1,231.0,0.0033182503770739064,sans,grotesque,helvetica,bold
tata-consultancy-services,2,217.0,0.003117144293614882,sans,grotesque,helvetica,bold
tata-consultancy-services,3,130.0,0.0018674136321195146,sans,humanist,gillsans,light
tata-consultancy-services,4,186.0,0.002671837965955613,sans,grotesque,helvetica,orig
tata-consultancy-services,5,184.0,0.002643108525461467,sans,geom-square,eurostile,co
tata-consultancy-services,6,137.0,0.0019679666738490267,sans,humanist,gillsans,light
tata-consultancy-services,7,167.0,0.0023989082812612226,callig,glyphic,copperplate-gothic,orig
tata-consultancy-services,8,128.0,0.001838684191625368,sans,geom,futura,orig
tata-consultancy-services,9,105.0,0.0015082956259426848,sans,geom,futura,orig
tata-consultancy-services,10,137.0,0.0019679666738490267,sans,humanist,gillsans,light
tata-consultancy-services,11,156.0,0.002240896358543417,sans,humanist,gillsans,orig
tata-consultancy-services,12,130.0,0.0018674136321195146,sans,geom,futura,orig
tata-consultancy-services,13,137.0,0.0019679666738490267,sans,humanist,gillsans,light
tata-consultancy-services,14,221.0,0.0031746031746031746,sans,grotesque,helvetica,bold
tata-consultancy-services,15,104.0,0.0014939309056956115,sans,humanist,gillsans,orig
tata-consultancy-services,16,115.0,0.0016519428284134166,sans,grotesque,helvetica,cb
tata-consultancy-services,17,158.0,0.002269625799037564,callig,glyphic,copperplate-gothic,orig
tata-consultancy-services,18,184.0,0.002643108525461467,sans,geom-square,eurostile,co
tata-consultancy-services,19,168.0,0.0024132730015082957,sans,grotesque,helvetica,cb
tata-consultancy-services,20,140.0,0.002011060834590246,sans,geom,bauhaus,orig
tata-consultancy-services,21,80.0,0.001149177619765855,sans,humanist,gillsans,co
tata-consultancy-services,22,149.0,0.0021403433168139053,sans,humanist,gillsans,orig
teachers-insurance-and-annuity-association,0,18012.0,0.04992364000210648,sans,geom,comfortaa,bold
teachers-insurance-and-annuity-association,1,11806.0,0.03272254573977732,sans,humanist,gillsans,co
tech-data,0,787.0,0.010476989230134324,sans,grotesque,helvetica,bi
tech-data,1,1114.0,0.014830198224103731,sans,grotesque,helvetica,cbi
tech-data,2,862.0,0.011475431659943821,serif,didone,bodoni,italic
tech-mahindra,0,2415.0,0.03365384615384615,sans,humanist,gillsans,cb
tech-mahindra,1,448.0,0.006243032329988852,sans,humanist,gillsans,cb
tech-mahindra,2,1119.0,0.015593645484949833,sans,humanist,gillsans,bold
telephone-and-data-systems,0,681.0,0.0393005540166205,callig,glyphic,copperplate-gothic,orig
telephone-and-data-systems,1,550.0,0.03174053554939982,sans,geom,comfortaa,bold
telephone-and-data-systems,2,869.0,0.05015004616805171,callig,glyphic,copperplate-gothic,bold
tenet-healthcare-corp,0,3269.0,0.027332775919732443,serif,transitional,times,bold
tenet-healthcare-corp,1,3275.0,0.027382943143812708,sans,humanist,gillsans,italic
tenet-healthcare-corp,2,4651.0,0.038887959866220734,serif,slab,rockwell,italic
tenet-healthcare-corp,3,4283.0,0.03581103678929766,sans,geom,futura,italic
tenet-healthcare-corp,4,4655.0,0.03892140468227425,serif,slab,rockwell,italic
tenet-healthcare-corp,5,429.0,0.0035869565217391303,sans,humanist,gillsans,italic
tenet-healthcare-corp,6,401.0,0.0033528428093645484,sans,geom-square,eurostile,italic
tenet-healthcare-corp,7,430.0,0.0035953177257525082,sans,humanist,gillsans,italic
tenet-healthcare-corp,8,278.0,0.0023244147157190633,sans,grotesque,helvetica,italic
tenet-healthcare-corp,9,310.0,0.0025919732441471574,sans,humanist,gillsans,italic
tenneco,0,1769.0,0.02498234712611213,sans,grotesque,helvetica,bi
tenneco,1,1140.0,0.016099420985736478,sans,geom-square,eurostile,bi
tenneco,2,1520.0,0.02146589464764864,sans,geom-square,eurostile,bi
tenneco,3,1520.0,0.02146589464764864,sans,geom-square,eurostile,bi
teradata,0,686.0,0.020040899795501024,sans,humanist,gillsans,light
teradata,1,753.0,0.021998247151621384,callig,glyphic,copperplate-gothic,orig
teradata,2,640.0,0.018697049371895997,callig,glyphic,copperplate-gothic,orig
teradata,3,478.0,0.013964358749634823,sans,humanist,gillsans,orig
teradata,4,644.0,0.01881390593047035,callig,glyphic,copperplate-gothic,orig
terex-corporation,0,1302.0,0.024015050907481187,callig,glyphic,copperplate-gothic,orig
terex-corporation,1,1772.0,0.03268407850081157,sans,humanist,gillsans,bold
tesla,0,97.0,0.0022873042822109035,callig,casual,nadianne,bold
tesla,1,76.0,0.0017921146953405018,callig,casual,nadianne,orig
tesla,2,81.0,0.0019100169779286927,callig,casual,nadianne,orig
tesla,3,77.0,0.00181569515185814,callig,casual,nadianne,orig
tesoro-corporation,0,836.0,0.009186005625879044,sans,humanist,gillsans,bold
tesoro-corporation,1,973.0,0.010691367791842476,callig,glyphic,copperplate-gothic,bold
tesoro-corporation,2,969.0,0.010647415611814346,callig,glyphic,copperplate-gothic,bold
tesoro-corporation,3,670.0,0.007361990154711674,sans,humanist,gillsans,bold
tesoro-corporation,4,1064.0,0.01169127988748242,sans,humanist,gillsans,bold
tesoro-corporation,5,3642.0,0.040018459915611815,sans,geom,futura,cb
texas-instruments,0,362.0,0.004853067353067353,sans,grotesque,helvetica,cbi
texas-instruments,1,399.0,0.005349099099099099,sans,humanist,gillsans,orig
texas-instruments,2,374.0,0.005013942513942514,serif,transitional,times,orig
texas-instruments,3,374.0,0.005013942513942514,sans,geom,comfortaa,light
texas-instruments,4,310.0,0.004155941655941656,callig,glyphic,copperplate-gothic,orig
texas-instruments,5,368.0,0.004933504933504933,sans,geom,comfortaa,light
texas-instruments,6,281.0,0.003767160017160017,serif,transitional,times,orig
texas-instruments,7,369.0,0.0049469111969111966,serif,oldstyle,centaur,bold
texas-instruments,8,600.0,0.008043758043758044,serif,transitional,times,orig
texas-instruments,9,366.0,0.004906692406692407,serif,transitional,times,orig
texas-instruments,10,288.0,0.003861003861003861,serif,transitional,times,orig
texas-instruments,11,374.0,0.005013942513942514,sans,geom,comfortaa,light
textron,0,3843.0,0.06234385646150352,sans,geom,bauhaus,bold
textron,1,4010.0,0.06505304824632556,sans,grotesque,helvetica,bold
